TeamName,Starter_1,Starter_2,Starter_3,Starter_4,Starter_5,Starter_6,Starter_7,Starter_8,Starter_9,Starter_10,Starter_11,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Unused_1,Unused_2,Unused_3,Unused_4,Unused_5,Unused_6,Unused_7,Unused_8,Unused_9,Unused_10,Unused_11,Unused_12,Unused_13,Unused_14,Unused_15,Competition,Date,Match,Code,Found?,Match ID
Egypt,1 Mohamed El Shenawy,7 Ahmed Fathi,6 A. Hegazy,15 Mahmoud El-Wensh,3 Mohamed Hamdy Sharaf,5 Hamdi Fathy,4 Amr El Soleya,9 Mohamed Sherif,22 Mohamed Magdi Kafsha,18 Ahmed Rayan,19 Marwan Hamdi,14 Mahmoud Gad,16 Mohamed Abou Gabal,23 Mohamed Sobhi,12 Ayman Ashraf,17 Mohamed Elneny,21 M. Kanaria,11 Mostafa Mohamed,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",16-11-2021,Egypt vs Gabon,EG,FALSE,2178
Gabon,1 J. Amonome,3 A. Oyono,5 B. Écuélé Manga,8 L. Palun,20 D. Bouanga,14 L. Ameka,2 A. Moucketou-Moussounda,10 L. Madinda,6 J. Obiang,11 J. Allevinah,7 A. Boupendza,13 K. Mayi,15 U. Eneme Ella,-,-,-,16 A. Mfa Mezui,23 D. Nzé,19 D. Sambissa,21 Y. Watcher,4 S. Obissa,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",16-11-2021,Egypt vs Gabon,GA,FALSE,2178
Zimbabwe,1 E. Chipezeze,2 I. Nekati,6 A. Mudimu,17 T. Hadebe,5 D. Lunga,11 K. Billiat,8 M. Munetsi,10 O. Karuru,22 K. Mahachi,14 C. Augusto,9 E. Rusike,-,-,16 T. Shumba,20 M. Phiri,3 P. Muduhwa,4 T. Chipunza,12 S. Ndlovu,7 P. Bamusi,18 K. Mutizwa,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",10-09-2019,Zimbabwe vs Somalia,ZW,FALSE,2179
Somalia,1 S. Ali,4 M. Ali Mohamed,15 A. Gigli,5 A. Ahmed,13 Y. Farah,8 A. Ahmed Abdullahi,16 A. Mahamud,6 A. Sa,10 O. Abdullahi Mohamed,19 Hussein Mohamed,3 A. Hussein,14 A. Mohamed,11 F. Ahmed,-,-,20 H. Ali,17 A. Abdirahman Mohamed,23 A. Mohamed,12 A. Mohamed,7 F. Abdisamed Ismael,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",10-09-2019,Zimbabwe vs Somalia,SO,FALSE,2179
Burkina Faso,23 F. Ouédraogo,9 I. Kaboré,14 I. Dayo,4 E. Tapsoba,15 S. Yago,21 C. Bayala,20 G. Sangaré,12 A. Guira,6 B. Dabo,19 H. Bandé,11 M. Konaté,-,-,1 A. Sawadogo,16 K. Nikiema,2 N. Djiga,3 O. Traoré,5 P. Malo,18 I. Ouédraogo,7 E. Traoré,8 D. Nikièma,13 D. Ouattara,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",12-11-2021,Burkina Faso vs Niger,BF,FALSE,2180
Niger,1 N. Van Attenhoven,5 Nasser Garba,15 B. Katkore,18 O. Diabaté,9 A. Ibrahim,23 B. Moumouni,20 A. Moutari,12 A. Moumouni,6 Y. Oumarou,8 M. Amadou Sabo,3 D. Sosah,11 M. Wonkoye,10 V. Adebayor Adje,14 S. Boulhassan,19 Z. Lambo,-,16 D. Kassaly,22 O. Issaka,13 A. Seyni,2 D. Ibrahim,4 A. Mamoudou,21 B. Hainikoye,7 I. Djibrilla,17 I. Boubacar Marou,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",12-11-2021,Burkina Faso vs Niger,NE,FALSE,2180
Tanzania,1 J. Kaseja,22 H. Ramadhani,5 K. Yondani,4 E. Nyoni,15 M. Husseini,20 J. Mkude,23 I. Nado,8 S. Abubakar,11 H. Dilunga,12 S. Msuva,10 M. Samatta,-,13 M. Mnata,18 B. Kakolanya,16 F. Domayo,21 A. Ng'anzi,19 E. Mpepo,9 A. Yussuf,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",08-09-2019,Tanzania vs Burundi,TZ,FALSE,2181
Burundi,13 J. Ndikumana,2 D. Ramazani,6 D. Nshimirimana,19 F. Nsabiyumva,3 J. Bacanamwo,5 G. Bigirimana,17 C. Amissi,12 B. Kanakimana,9 S. Berahino,21 M. Amissi,7 F. Abdul Razak,1 J. Nahimana,8 O. Ngandu,10 S. Nahimana,11 B. Bimenyimana,-,14 F. Moustapha,15 M. Omar,20 G. Duhayindavyi,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",08-09-2019,Tanzania vs Burundi,BI,FALSE,2181
Gabon,1 J. Amonome,8 L. Palun,22 D. Ndong,4 S. Obissa,6 J. Obiang,12 G. Kanga,17 A. Poko,7 A. Boupendza,9 P. Aubameyang,18 D. Sambissa,15 A. Méyé,-,-,16 A. Mfa Mezui,23 D. Nzé,13 J. Assoumou,19 A. Oyono,14 G. Missi Mezu,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",11-10-2021,Gabon vs Angola,GA,FALSE,2182
Angola,1 Hugo Marques,21 Eddie Afonso,6 Kialonda Gaspar,3 Jonathan Buatu,17 Tó Carneiro,23 Show,13 Lépua,18 Herenilson,8 Mário Balbúrdia,20 Zini,11 Ary Papel,4 Inácio Miguel,10 Carlinhos,9 César Sousa,15 Érico Castro,7 Zito Luvumbo,12 Kadú,22 Neblú,19 Adalmir Bito,5 Vidinho,14 Paty,16 Calebi,2 Jò Vidal,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",11-10-2021,Gabon vs Angola,AO,FALSE,2182
Tunisia,22 B. Ben Said,20 M. Dräger,4 N. Ghandri,3 M. Talbi,12 A. Maâloul,15 M. Ben Romdhane,8 G. Chaalali,14 A. Laïdouni,23 N. Sliti,19 S. Jaziri,7 Y. Msakni,-,1 A. Jemal,16 A. Dahmen,21 H. Mathlouthi,5 O. Haddadi,13 F. Sassi,18 S. Bguir,6 A. Ben Slimane,9 M. Ben Ouanes,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",29-03-2022,Tunisia vs Mali,TN,FALSE,2183
Mali,1 I. Mounkoro,2 H. Traoré,5 K. Kouyaté,15 Mamadou Fofana I,6 M. Haïdara,8 D. Samassékou,14 Adama Malouda Traore,4 A. Haidara,10 Y. Bissouma,19 M. Djénépo,18 A. Diaby,12 M. Camara,21 A. Doucouré,23 A. Dieng,7 M. Doumbia,9 I. Koné,16 D. Diarra,22 Y. Koita,13 S. Coulibaly,17 A. Touré,3 A. Danté,11 L. Coulibaly,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",29-03-2022,Tunisia vs Mali,ML,FALSE,2183
Zambia,1 M. Chibwe,3 B. Chepeshi,6 T. Mwape,15 D. Chanda,4 P. Chiluya,11 L. Bwalya,12 E. Banda,8 L. Musonda,17 C. Chama,7 K. Kampamba,10 F. Sakala,-,-,16 L. Siame,2 S. Silwimba,21 I. Shamujompa,5 S. Sakala,22 B. Mwila,9 J. Mukeya,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",10-10-2021,Zambia vs Equatorial Guinea,ZM,FALSE,2184
Equatorial Guinea,1 Jesús Owono,15 Carlos Akapo,5 Marvin Anieboh,16 Saúl Coco,23 Luis Meseguer,4 Federico Bikoro,10 Emilio Nsue,22 Pablo Ganet,6 José Machin,17 Josete Miranda,18 Óscar Siafá,21 Álex Balboa,8 Jannick Buyla,19 Luís Asué,7 Rubén Belima,9 Salomón Obama,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",10-10-2021,Zambia vs Equatorial Guinea,GQ,FALSE,2184
Liberia,23 A. Williams,13 J. Johnson,3 T. Dennis,4 A. Maccornel,12 G. Kouyateh,19 O. Dorley,6 A. Njie,20 S. Hellberg,17 S. Johnson,9 K. Sherman,21 T. Tisdell,-,-,16 T. Songo,5 J. Saygbe,18 M. Blapoh,8 S. Nimely,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",04-09-2019,Liberia vs Sierra Leone,LR,FALSE,2185
Sierra Leone,1 S. Morris,24 M. Dumbuya,5 I. Koroma,17 U. Bangura,3 H. Sesay,7 K. Quee,6 J. Kamara,4 A. Dumbuya,21 A. Bundu,10 K. Kamara,19 M. Kamara,14 M. Bundu,9 M. Turay,-,-,-,16 A. Sesay,12 A. Conteh,15 Y. Dunia,13 I. Mansaray,8 A. Sesay,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",04-09-2019,Liberia vs Sierra Leone,SL,FALSE,2185
Kenya,1 I. Otieno,15 D. Sakari,5 E. Asike,2 J. Okumu,3 E. Ouma Otieno,13 K. Muguna,6 R. Odada,22 A. Hassan,21 L. Juma,16 M. Juma,14 M. Olunga,-,18 J. Okoth,23 J. Saruni,12 B. Omwenga,19 H. Shakava,4 F. Odhiambo,8 P. Omoto,9 H. Atola,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",02-09-2021,Kenya vs Uganda,KE,FALSE,2186
Uganda,18 C. Lukwago,12 D. Iguma,15 H. Lwaliwa,4 M. Juuko,20 I. Muleme,6 B. Byaruhanga,8 K. Aucho,13 M. Karisa,23 M. Waiswa,2 J. Ochaya,7 E. Okwi,16 E. Walusimbi,21 M. Kizza,11 I. Orit,17 Y. Sentamu,9 D. Nsimbambi,1 J. Mutakubwa,19 I. Watenga,14 I. Wafula,3 A. Kayondo,5 G. Kizito,22 R. Basangwa,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",02-09-2021,Kenya vs Uganda,UG,FALSE,2186
Equatorial Guinea,1 Jesús Owono,15 Carlos Akapo,21 Esteban Obiang,16 Saúl Coco,11 Basilio Ndong,6 Ibán Salvador,22 Pablo Ganet,8 José Machin,7 Rubén Belima,4 Federico Bikoro,9 Óscar Siafá,-,12 M. Mba,13 Manuel Sapunga,20 Javier Akapo,23 Luis Meseguer,3 Marvin Anieboh,5 Cosme Anvene,17 Gael,18 Dorian Hanza,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",13-11-2021,Equatorial Guinea vs Tunisia,GQ,FALSE,2187
Tunisia,1 F. Ben Mustapha,2 W. Kechrida,6 D. Bronn,4 Y. Meriah,12 A. Maâloul,19 A. Ben Slimane,14 A. Laïdouni,13 F. Sassi,10 W. Khazri,11 S. Jaziri,23 N. Sliti,15 M. Ben Romdhane,18 G. Chaalali,8 S. Khaoui,-,-,16 B. Ben Said,22 M. Hassen,17 H. Mathlouthi,20 M. Dräger,21 A. Abdi,3 M. Talbi,5 O. Haddadi,7 M. Zemzemi,9 S. Tounekti,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",13-11-2021,Equatorial Guinea vs Tunisia,TN,FALSE,2187
Zimbabwe,3 G. Murwira,22 G. Takwara,6 A. Mudimu,12 B. Kangwa,10 I. Wadi,4 K. Madzongwe,13 T. Kamusoko,16 K. Mahachi,11 K. Billiat,9 K. Moyo,-,-,1 P. Mhari,23 B. Donovan,15 P. Muduhwa,17 B. Galloway,8 B. Sarupinda,7 B. Antonio,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",14-11-2021,Zimbabwe vs Ethiopia,ZW,FALSE,2188
Ethiopia,22 T. Shanko,21 A. Tunjo,13 A. Reshid,4 M. Debebe,20 R. Yusef,8 A. Yohannes,5 H. Sherefa,11 D. Hotessa,18 S. Bekele,10 A. Nasir,9 G. Kebede,15 A. Tamene,19 T. Solomon,16 M. Tafesse,17 B. Mekengo,7 A. Yalew,1 J. Tassew,23 F. Getahun,12 D. Yohannes,6 M. Awol,14 H. Tekeste,3 M. Mohammed,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",14-11-2021,Zimbabwe vs Ethiopia,ET,FALSE,2188
Rwanda,18 E. Mvuyekure,13 F. Omborenga,6 S. Nirisarike,22 A. Rwatubyaye,2 E. Imanishimwe,19 Y. Mukunzi,14 L. Byiringiro,4 D. Bizimana,11 K. Muhire,8 H. Niyonzima,9 J. Tuyisenge,-,-,1 E. Ndayishimiye,23 C. Twizere,16 B. Ngwabije,17 T. Manzi,20 D. Rukundo,3 E. Rutanga,15 J. Kalisa,21 O. Niyonzima,10 M. Hakizimana,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",05-09-2021,Rwanda vs Kenya,RW,FALSE,2189
Kenya,1 I. Otieno,15 D. Sakari,5 E. Asike,2 J. Okumu,3 E. Ouma Otieno,21 L. Juma,6 R. Odada,13 K. Muguna,14 M. Olunga,10 E. Johana Omondi,16 M. Juma,22 A. Hassan,7 B. Muchiri,9 H. Atola,-,-,18 J. Okoth,23 J. Saruni,12 B. Omwenga,4 H. Shakava,11 J. Macharia,17 D. Abuya,8 P. Omoto,20 E. Kapaito,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",05-09-2021,Rwanda vs Kenya,KE,FALSE,2189
Mali,22 I. Diawara,17 F. Sacko,13 S. Coulibaly,12 M. Sissako,3 C. Traoré,7 M. Doumbia,18 R. Kouamé,8 D. Samassékou,20 L. Sinayoko,9 E. Touré,10 K. Coulibaly,1 I. Mounkoro,16 M. Niare,5 K. Kouyaté,4 A. Haidara,6 M. Camara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",14-11-2021,Mali vs Uganda,ML,FALSE,2190
Uganda,19 I. Watenga,12 D. Iguma,5 B. Mugabi,15 H. Lwaliwa,20 I. Muleme,11 I. Orit,6 B. Byaruhanga,8 K. Aucho,22 M. Kizza,21 A. Okello,9 F. Bayo,13 M. Karisa,23 M. Waiswa,-,-,-,1 M. Kigonya,18 C. Lukwago,14 J. Revita,16 L. Mulondo,2 A. Kayondo,3 G. Wasswa,4 G. Kizito,17 J. Poloto,7 S. Kagimu,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",14-11-2021,Mali vs Uganda,UG,FALSE,2190
Malawi,16 R. Chipuwa,2 S. Sanudi,3 C. Petro,19 L. Mzava,5 D. Chembezi,14 D. Nyoni,17 J. Banda,10 G. Phiri,13 P. Banda,22 K. Muyaba,11 G. Mhango,-,1 B. Munthali,6 G. Chirwa,15 M. Mkwate,18 F. Madinga,21 C. Chirwa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",08-10-2021,Malawi vs Cote d'Ivoire,MW,FALSE,2191
Cote d'Ivoire,16 S. Gbohouo,2 S. Diomandé,7 O. Kossounou,6 W. Boly,17 S. Aurier,18 I. Sangaré,8 F. Kessié,4 H. Kamara,11 J. Kouassi,21 C. Kouamé,15 M. Gradel,5 E. Agbadou,10 Y. Gervinho,19 J. Boga,22 K. Konaté,-,1 A. Cissé,23 B. Sangaré,3 G. Konan,12 H. Maïga,13 J. Akpa Akpro,14 H. Traoré,20 G. Serey Dié,9 L. Júnior,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",08-10-2021,Malawi vs Cote d'Ivoire,CI,FALSE,2191
Senegal,16 E. Mendy,21 Y. Sabaly,4 P. Cissé,3 K. Koulibaly,2 S. Ciss,20 B. Sarr,6 N. Mendy,5 I. Gueye,18 I. Sarr,10 S. Mané,9 B. Dia,-,1 B. Kamara,23 A. Faty,12 F. Ballo-Touré,14 M. Loum,22 M. Name,11 H. Diallo,19 F. Diédhiou,7 K. Baldé,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",29-03-2022,Senegal vs Egypt,SN,FALSE,2192
Egypt,1 Mohamed El Shenawy,14 Rami Rabia,15 O. Gaber,6 Yasser Ibrahim,13 Ahmed Fatouh,5 Hamdi Fathy,17 Mohamed Elneny,4 Amr El Soleya,10 Mohamed Salah,19 Omar Marmoush,7 Trézéguet,12 Ayman Ashraf,20 Mahmoud Alaa,18 Nabil Emad Dunga,8 Emam Ashour,11 Mostafa Mohamed,21 Ahmed Zizo,16 Mohamed Abou Gabal,23 Mohamed Sobhi,2 Ali Gabr,3 Omar Kamal,22 Mohamed Magdi Kafsha,9 Marwan Hamdi,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",29-03-2022,Senegal vs Egypt,EG,FALSE,2192
Ethiopia,23 F. Gerbremichael,21 A. Tunjo,15 A. Tamene,16 Y. Bayeh,20 R. Yusef,12 Y. Endashaw,11 A. Gebremichael,18 S. Bekele,8 S. Dagnachew,10 A. Nasir,9 G. Kebede,1 J. Tassew,22 T. Shanko,17 M. Awol,2 S. Hamid,4 M. Debebe,6 G. Panomo,14 C. Gugsa,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",09-10-2021,Ethiopia vs South Africa,ET,FALSE,2193
South Africa,1 R. Williams,2 N. Mobbie,5 S. Xulu,3 R. De Reuck,21 T. Mashego,14 M. Mvala,4 T. Mokoena,12 B. Hlongwane,19 E. Brooks,11 T. Kutumela,7 T. Mabasa,15 T. Zuke,6 Y. Maart,17 V. Letsoalo,9 E. Makgopa,-,16 V. Mothwa,22 B. Bvuma,18 S. Hlanti,20 Njabulo Ngcobo,23 L. Fleurs,13 J. Donn,8 N. Blom,10 M. Pule,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",09-10-2021,Ethiopia vs South Africa,ZA,FALSE,2193
Angola,12 Kadú,4 Inácio Miguel,15 Bastos,3 Jonathan Buatu,2 Núrio Fortuna,16 Fredy,20 Estrela,8 M. Balbudia,11 Ary Papel,9 Fábio Abreu,13 Vá,-,1 Hugo Marques,22 Neblú,17 Tó Carneiro,5 Vidinho,6 Kialonda Gaspar,7 Diogenes,18 Herenilson,10 Nélson da Luz,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",07-09-2021,Angola vs Libya,AO,FALSE,2194
Libya,1 Mohamed Nashnoush,2 Abdalla Sherif,14 Ali Salama,8 Sanad Al-Warfali,3 Motasem Sabbou,23 Muaid Ella,21 Omar Al Khoja,25 Mohammed Touhami,18 Faisal Saleh,10 H. El Houni,7 Mohammad Zubya,13 M. Al Muneer,5 Tahir bin Amir,11 Abdussalam Tubal,17 Mohammed Salih Ali,-,12 Murad Al Wuheeshi,22 Muad Alla,15 Ahmed El Trbi,4 Ali Al Musrati,19 Muad Eisay,20 Anis Saltou,6 Mohamed Al Tarhoni,9 A. Alhadi Alsanousi,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",07-09-2021,Angola vs Libya,LY,FALSE,2194
Congo DR,23 J. Kiassumbua,12 M. Amale,15 C. Luyindama,22 C. Mbemba,18 A. Masuaku,14 G. Kakuta,8 S. Moutoussamy,13 S. Bastien,11 Y. Bolasie,9 D. Mbokani,19 B. Malango,1 H. Lomboto,16 L. Mpasi,2 A. Zola,3 F. Nsakala,4 D. Shabani,5 N. Idumba,6 C. Muzungu,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",14-11-2021,Congo DR vs Benin,DR,FALSE,2195
Benin,16 S. Allagbé,13 M. Adilehou,3 K. Adénon,5 Y. Roche,4 M. Doremus,15 S. D'Almeida,8 J. Adéoti,12 D. Kiki,20 R. Beakou,9 S. Mounié,22 C. Gomez,18 J. Olaitan,10 M. Poté,17 Y. Aguemon,-,-,1 M. Dandjinou,2 Y. Assogba,11 T. Anaane,7 M. Ahlinvi,14 M. Koukpo,19 D. Segbé,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",14-11-2021,Congo DR vs Benin,BJ,FALSE,2195
Cameroon,23 A. Onana,19 C. Fai,21 J. Castelletto,5 M. Ngadeu,11 N. Tolo,18 M. Hongla,14 S. Gouet,7 J. Onana,13 E. Choupo-Moting,12 K. Toko Ekambi,10 V. Aboubakar,-,-,1 S. Omossola,16 D. Epassy,17 O. Mbaizo,2 D. Tchamba,4 H. Moukoudi,6 A. Oyongo,15 P. Kunde,22 J. Fuchs,20 I. Ganago,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",25-03-2022,Cameroon vs Algeria,CM,FALSE,2196
Algeria,23 R. M'Bolhi,15 A. Bedrane,2 A. Mandi,4 D. Benlamri,3 H. Benayada,6 R. Zerrouki,22 I. Bennacer,21 R. Bensebaini,7 R. Mahrez,13 I. Slimani,8 Y. Belaïli,5 M. Tahrat,10 S. Feghouli,12 S. Bendebka,17 A. Guédioura,11 I. Belfodil,1 M. Zeghba,16 A. Touba,20 Y. Atal,9 Y. Laoua,14 H. Boudaoui,18 R. Ghezzal,19 M. Benyettou,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",25-03-2022,Cameroon vs Algeria,DZ,FALSE,2196
Cameroon,16 D. Epassy,4 H. Moukoudi,5 M. Ngadeu,22 N. Tolo,17 O. Mbaizo,18 M. Hongla,8 F. Anguissa,3 N. Moumi Ngamaleu,13 E. Choupo-Moting,7 K. Toko Ekambi,10 V. Aboubakar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",08-10-2021,Cameroon vs Mozambique,CM,FALSE,2197
Mozambique,1 Ernan Siluane,18 O. Nhaca,14 N. Norberto,13 Martinho,17 Reinildo,6 Manuel Kambala,5 Feliciano Jone,23 Shaquille Nangy,10 Geny Catamo,11 Luis Miquissone,7 Dayo Antonio,20 F. de Sousa,4 Danilo Muze,19 Lau King,9 Alexandre Melque,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",08-10-2021,Cameroon vs Mozambique,MZ,FALSE,2197
Gabon,1 J. Amonome,8 L. Palun,5 B. Écuélé Manga,4 S. Obissa,6 J. Obiang,2 A. Moucketou-Moussounda,12 G. Kanga,20 D. Bouanga,19 D. Sambissa,11 J. Allevinah,9 P. Aubameyang,16 A. Mfa Mezui,23 D. Nzé,21 Y. Wachter,10 L. Madinda,13 K. Mayi,15 U. Eneme Ella,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",12-11-2021,Gabon vs Libya,GA,FALSE,2198
Libya,1 Muad Alla,2 Abdalla Sherif,24 N. Daraa,8 Sanad Al-Warfali,5 M. Makkari,3 Motasem Sabbou,10 H. El Houni,25 Mohammed Touhami,21 Omar Al Khoja,23 Muaid Ella,7 Mohammad Zubya,13 Mohamed El-Munir,14 Shamikh Faraj,6 Muhanad Madyen,19 Muad Eisay,20 Anas Hamad,12 Murad Al Wuheeshi,22 Ayman Altihar,15 Ahmed El Trbi,17 Mohammed Salih Ali,4 Ali Al Musrati,11 Yousuf Karah,9 A. Alhadi Alsanousi,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",12-11-2021,Gabon vs Libya,LY,FALSE,2198
Algeria,23 R. M'Bolhi,15 A. Bedrane,2 A. Mandi,4 D. Benlamri,3 H. Benayada,6 R. Zerrouki,22 I. Bennacer,20 Y. Atal,10 Y. Belaïli,7 R. Mahrez,13 I. Slimani,-,1 M. Zeghba,16 A. Oukidja,5 M. Tahrat,9 Y. Laoua,14 H. Boudaoui,17 A. Guédioura,19 M. Benyettou,8 S. Benrahma,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",29-03-2022,Algeria vs Cameroon,DZ,FALSE,2199
Cameroon,23 A. Onana,19 C. Fai,21 J. Castelletto,5 M. Ngadeu,6 A. Oyongo,18 M. Hongla,14 S. Gouet,8 G. Ondoua,12 K. Toko Ekambi,13 E. Choupo-Moting,3 L. Tawamba,11 N. Tolo,15 P. Kunde,7 J. Onana,10 V. Aboubakar,20 I. Ganago,1 S. Omossola,16 D. Epassy,17 O. Mbaizo,2 D. Tchamba,4 H. Moukoudi,22 A. Djoum,9 K. Soni,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2022",29-03-2022,Algeria vs Cameroon,CM,FALSE,2199
Mali,22 I. Diawara,2 H. Traoré,5 K. Kouyaté,3 S. Niakaté,6 M. Haïdara,23 A. Dieng,18 C. Doucouré,12 M. Camara,20 L. Sinayoko,21 K. Doumbia,19 F. Diabaté,1 I. Mounkoro,15 Mamadou Fofana I,16 B. Doumbia,4 A. Haidara,8 Y. Bissouma,10 K. Coulibaly,14 Adama Malouda Traore,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2026",17-11-2023,Mali vs Chad,ML,FALSE,2201
Chad,23 G. Allambatnan,4 F. Djimhoue,8 A. Ahmat,24 A. Mbaïgolmem,26 A. Abdallah,17 G. Ngartolabaye,19 D. Ramadingaye,6 E. Mbangossoum,9 B. Mahamat,10 M. Mouandilmadji,12 M. Djimhotoum,11 A. Youssouf,18 A. Mahamat,7 A. Hiver,-,1 S. Diguel,16 E. Adaoassou,2 B. Djela,20 B. Seid,27 C. Tchouplaou,3 G. Daba,15 A. Abderahim,5 F. Djoeta,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2026",17-11-2023,Mali vs Chad,TD,FALSE,2201
Tanzania,1 K. Kawawa,2 H. Mnoga,19 L. Mwaikenda,14 B. Mwamnyeto,4 I. Hamad,20 N. Miroshi,21 C. M'Mombwa,7 H. Mao,17 S. Bajana,8 M. Abraham,11 K. Denis,-,13 B. Kakolanya,16 1 6 L. Juma,18 A. Manula,5 D. Job,6 F. Salum,22 J. Mwakasaba,23 B. Starkie,3 N. Kibabage,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2026",21-11-2023,Tanzania vs Morocco,TZ,FALSE,2202
Morocco,1 Y. Bounou,2 A. Hakimi,5 N. Aguerd,6 R. Saïss,3 N. Mazraoui,4 S. Amrabat,7 H. Ziyech,23 B. El Khannouss,10 A. Harit,21 A. Adli,19 Y. En-Nesyri,11 I. Saibari,8 A. Richardson,14 A. El Kaabi,17 Ez Abde,9 T. Tissoudali,12 M. Mohamedi,22 M. Benabid,15 Y. Abdelhamid,18 J. El Yamiq,20 Y. Attiat-Allah,13 Y. Jabrane,16 S. Diop,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2026",21-11-2023,Tanzania vs Morocco,MA,FALSE,2202
Algeria,23 A. Mandréa,20 Y. Atal,2 A. Mandi,4 M. Tougai,12 Y. Larouci,6 R. Zerrouki,7 R. Mahrez,17 F. Chaïbi,11 H. Aouar,19 A. Gouiri,9 B. Bounedjah,1 M. Zeghba,16 O. Benbot,15 R. Aït-Nouri,21 R. Bensebaini,5 A. Touba,10 S. Feghouli,8 N. Bentaleb,-,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2026",16-11-2023,Algeria vs Somalia,DZ,FALSE,2203
Somalia,13 M. Nakuja,2 A. Mohamed,5 A. Abdi,4 I. Ismail,15 S. Elmi,7 H. Mohamed,6 O. Jama,8 I. Ismail,10 I. Ilyaas,12 Y. Ahmed,17 S. Hassan,11 F. Mohamed Ahmed,9 M. Abdulkadir,-,-,1 A. Mayow,18 Wali Walig,22 A. Salim,3 A. Hussein,-,-,-,-,-,-,-,-,-,-,-,-,"World Cup Qualifiers, Africa, 2026",16-11-2023,Algeria vs Somalia,SO,FALSE,2203
