,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
297,59369,1069,3942,"World Cup 2014, Qualifiers, CONCACAF",Jamaica vs Mexico,04-Jun-13,Mexico,MX,2013,FAIL,"['Rodrigo López', 'Luis Rodríguez', 'Iván Rodríguez']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Rodrigo López', 'Luis Rodríguez', 'Iván Rodríguez']",False,"['Rodrigo López', 'Luis Rodríguez', 'Iván Rodríguez']",Rodriguez,multiple
298,59613,213,815,"Euros 2020, Qualifiers",Andorra vs Turkey,17.11.19,Turkey,TR,2019,FAIL,"['Kaan Ayhan', 'Yalçın Ayhan']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 22. Ayhan",False,"['Kaan Ayhan', 'Yalçın Ayhan']",Ayhan,multiple
299,60526,26,3589,"African Cup of Nations, 2021",Gambia vs Cameroon,29-01-2022,Gambia,GM,2022,FAIL,"['Omar Jagne', 'Saihou Jagne']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Omar Jagne', 'Saihou Jagne']",False,"['Omar Jagne', 'Saihou Jagne']",P Jagne,multiple
300,60532,32,3589,"African Cup of Nations, 2021",Gambia vs Cameroon,29-01-2022,Gambia,GM,2022,FAIL,"['Modou Barrow', 'Musa Barrow']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Modou Barrow', 'Musa Barrow']",False,"['Modou Barrow', 'Musa Barrow']",M Barrow,multiple
301,60615,115,3593,"African Cup of Nations, 2021",Ghana vs Comoros,18-01-2022,Ghana,GH,2022,FAIL,"['Fatawu Safiu', 'Fatawu Dauda']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Fatawu Safiu', 'Fatawu Dauda']",False,"['Fatawu Safiu', 'Fatawu Dauda']",A Fatawu,multiple
302,60889,389,3605,"African Cup of Nations, 2021",Mauritania vs Gambia,12-01-2022,Gambia,GM,2022,FAIL,"['Omar Jagne', 'Saihou Jagne']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Omar Jagne', 'Saihou Jagne']",False,"['Omar Jagne', 'Saihou Jagne']",P Jagne,multiple
303,60893,393,3605,"African Cup of Nations, 2021",Mauritania vs Gambia,12-01-2022,Gambia,GM,2022,FAIL,"['Modou Barrow', 'Musa Barrow']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Modou Barrow', 'Musa Barrow']",False,"['Modou Barrow', 'Musa Barrow']",M Barrow,multiple
304,60894,394,3605,"African Cup of Nations, 2021",Mauritania vs Gambia,12-01-2022,Gambia,GM,2022,FAIL,"['Ablie Jallow', 'Abdoulie Jallow']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Ablie Jallow', 'Abdoulie Jallow']",False,"['Ablie Jallow', 'Abdoulie Jallow']",A Jallow,multiple
305,60999,499,3610,"African Cup of Nations, 2021",Guinea vs Gambia,24-01-2022,Gambia,GM,2022,FAIL,"['Omar Jagne', 'Saihou Jagne']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Omar Jagne', 'Saihou Jagne']",False,"['Omar Jagne', 'Saihou Jagne']",P Jagne,multiple
306,61002,502,3610,"African Cup of Nations, 2021",Guinea vs Gambia,24-01-2022,Gambia,GM,2022,FAIL,"['Ablie Jallow', 'Abdoulie Jallow']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Ablie Jallow', 'Abdoulie Jallow']",False,"['Ablie Jallow', 'Abdoulie Jallow']",A Jallow,multiple
307,61004,504,3610,"African Cup of Nations, 2021",Guinea vs Gambia,24-01-2022,Gambia,GM,2022,FAIL,"['Modou Barrow', 'Musa Barrow']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Modou Barrow', 'Musa Barrow']",False,"['Modou Barrow', 'Musa Barrow']",M Barrow,multiple
308,61005,505,3610,"African Cup of Nations, 2021",Guinea vs Gambia,24-01-2022,Gambia,GM,2022,FAIL,"['Modou Barrow', 'Musa Barrow']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Modou Barrow', 'Musa Barrow']",False,"['Modou Barrow', 'Musa Barrow']",M Barrow,multiple
309,61208,708,3620,"African Cup of Nations, 2021",Gambia vs Tunisia,20-01-2022,Gambia,GM,2022,FAIL,"['Omar Jagne', 'Saihou Jagne']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Omar Jagne', 'Saihou Jagne']",False,"['Omar Jagne', 'Saihou Jagne']",P Jagne,multiple
310,61213,713,3620,"African Cup of Nations, 2021",Gambia vs Tunisia,20-01-2022,Gambia,GM,2022,FAIL,"['Modou Barrow', 'Musa Barrow']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Modou Barrow', 'Musa Barrow']",False,"['Modou Barrow', 'Musa Barrow']",M Barrow,multiple
311,61214,714,3620,"African Cup of Nations, 2021",Gambia vs Tunisia,20-01-2022,Gambia,GM,2022,FAIL,"['Modou Barrow', 'Musa Barrow']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Modou Barrow', 'Musa Barrow']",False,"['Modou Barrow', 'Musa Barrow']",M Barrow,multiple
312,61253,753,3622,"African Cup of Nations, 2021",Gambia vs Mali,16-01-2022,Gambia,GM,2022,FAIL,"['Ablie Jallow', 'Abdoulie Jallow']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Ablie Jallow', 'Abdoulie Jallow']",False,"['Ablie Jallow', 'Abdoulie Jallow']",A Jallow,multiple
313,61257,757,3622,"African Cup of Nations, 2021",Gambia vs Mali,16-01-2022,Gambia,GM,2022,FAIL,"['Modou Barrow', 'Musa Barrow']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Modou Barrow', 'Musa Barrow']",False,"['Modou Barrow', 'Musa Barrow']",M Barrow,multiple
314,62789,89,2026,"World Cup Qualifiers, Africa, 2018",Gambia vs Namibia,09-10-2015,Gambia,GM,2015,FAIL,"['Abdou Jammeh', 'Adama Jammeh']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Abdou Jammeh', 'Adama Jammeh']",False,"['Abdou Jammeh', 'Adama Jammeh']",A Jammeh,multiple
315,62792,92,2026,"World Cup Qualifiers, Africa, 2018",Gambia vs Namibia,09-10-2015,Gambia,GM,2015,FAIL,"['Omar Jagne', 'Saihou Jagne']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Omar Jagne', 'Saihou Jagne']",False,"['Omar Jagne', 'Saihou Jagne']",P Jagne,multiple
316,62798,98,2026,"World Cup Qualifiers, Africa, 2018",Gambia vs Namibia,09-10-2015,Gambia,GM,2015,FAIL,"['Momodou Ceesay', 'Matarr Ceesay']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Momodou Ceesay', 'Matarr Ceesay']",False,"['Momodou Ceesay', 'Matarr Ceesay']",M Ceesay,multiple
317,62979,279,2034,"World Cup Qualifiers, Africa, 2018",Gabon vs Cote d'Ivoire,02-09-2017,Cote d'Ivoire,CI,2017,FAIL,"['Adama Traoré', 'Alassane Traoré']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 18 A. Traoré",False,"['Adama Traoré', 'Alassane Traoré']",A Traoré,multiple
318,63226,526,2046,"World Cup Qualifiers, Africa, 2022",Morocco vs Sudan,02-09-2021,Sudan,SD,2021,FAIL,"['Ali Abdalla', 'Faris Abdalla', 'Sofian Abdalla']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 2 Abu Agla Abdalla",False,"['Ali Abdalla', 'Faris Abdalla', 'Sofian Abdalla']",Abu Agla Abdalla,multiple
319,63364,664,2053,"World Cup Qualifiers, Africa, 2022",Madagascar vs Congo DR,10-10-2021,Madagascar,MG,2021,FAIL,"['Tahiana Randrianarisoa', 'Mahavy Tiana Randrianarisoa', 'Jean Dieu Randrianasolo']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Tahiana Randrianarisoa', 'Mahavy Tiana Randrianarisoa', 'Jean Dieu Randrianasolo']",False,"['Tahiana Randrianarisoa', 'Mahavy Tiana Randrianarisoa', 'Jean Dieu Randrianasolo']",G Randrianarisoa,multiple
320,63620,920,2064,"World Cup Qualifiers, Africa, 2022",Nigeria vs Ghana,29-03-2022,Ghana,GH,2022,FAIL,"['Fatawu Safiu', 'Fatawu Dauda']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Fatawu Safiu', 'Fatawu Dauda']",False,"['Fatawu Safiu', 'Fatawu Dauda']",A Fatawu,multiple
321,63697,997,2068,"World Cup Qualifiers, Africa, 2022",Ghana vs Zimbabwe,09-10-2021,Ghana,GH,2021,FAIL,"['Fatawu Safiu', 'Fatawu Dauda']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Fatawu Safiu', 'Fatawu Dauda']",False,"['Fatawu Safiu', 'Fatawu Dauda']",A Fatawu,multiple
322,64896,1096,3383,"World Cup Qualifiers, Europe, 2022",North Macedonia vs Iceland,14-11-2021,Iceland,IS,2021,FAIL,"['Kolbeinn Thordarson', 'David Thor Vidarsson', 'Hordur Arnason']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Kolbeinn Thordarson', 'David Thor Vidarsson', 'Hordur Arnason']",False,"['Kolbeinn Thordarson', 'David Thor Vidarsson', 'Hordur Arnason']",S THordarson,multiple
323,67887,787,3419,"World Cup Qualifiers, Europe, 2022",Romania vs Iceland,11-11-2021,Iceland,IS,2021,FAIL,"['Kolbeinn Thordarson', 'David Thor Vidarsson', 'Hordur Arnason']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Kolbeinn Thordarson', 'David Thor Vidarsson', 'Hordur Arnason']",False,"['Kolbeinn Thordarson', 'David Thor Vidarsson', 'Hordur Arnason']",S THordarson,multiple
324,68670,470,3104,"World Cup Qualifiers, Europe, 2018",Turkey vs Croatia,05-09-2017,Turkey,TR,2017,FAIL,"['Arda Turan', 'Atila Turan']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 10 A. Turan",False,"['Arda Turan', 'Atila Turan']",A Turan,multiple
325,69546,246,1629,Nations League 2020-2021,Ireland vs Wales,11.10.20,Ireland,IE,2020,FAIL,"['Shane Long', 'Kevin Long']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 14. Long",False,"['Shane Long', 'Kevin Long']",Long,multiple
326,69551,251,1629,Nations League 2020-2021,Ireland vs Wales,11.10.20,Ireland,IE,2020,FAIL,"['Shane Long', 'Kevin Long']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 9. Long",False,"['Shane Long', 'Kevin Long']",Long,multiple
327,69644,344,1633,Nations League 2020-2021,Wales vs Ireland,15.11.20,Ireland,IE,2020,FAIL,"['Shane Long', 'Kevin Long']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 5. Long",False,"['Shane Long', 'Kevin Long']",Long,multiple
328,69698,398,1636,Nations League 2020-2021,Ireland vs Bulgaria,18.11.20,Ireland,IE,2020,FAIL,"['Shane Long', 'Kevin Long']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 15. Long",False,"['Shane Long', 'Kevin Long']",Long,multiple
329,70569,169,2788,"World Cup Qualifiers, Europe, 2014",Denmark vs Armenia,11-06-2013,Armenia,AM,2013,FAIL,"['Aleksandr Karapetyan', 'Sevak Aslanyan', 'Narek Aslanyan']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Aleksandr Karapetyan', 'Sevak Aslanyan', 'Narek Aslanyan']",False,"['Aleksandr Karapetyan', 'Sevak Aslanyan', 'Narek Aslanyan']",V Aleksanyan,multiple
330,70581,181,2789,"World Cup Qualifiers, Europe, 2014",Turkey vs Andorra,06-09-2013,Turkey,TR,2013,FAIL,"['Arda Turan', 'Atila Turan']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS A. Turan",False,"['Arda Turan', 'Atila Turan']",A Turan,multiple
331,70634,234,2791,"World Cup Qualifiers, Europe, 2014",Malta vs Bulgaria,10-09-2013,Bulgaria,BG,2013,FAIL,"['Ivaylo Dimitrov', 'Dimitar Mitov', 'Zdravko Dimitrov']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Ivaylo Dimitrov', 'Dimitar Mitov', 'Zdravko Dimitrov']",False,"['Ivaylo Dimitrov', 'Dimitar Mitov', 'Zdravko Dimitrov']",R Dimitrov,multiple
332,70695,295,2794,"World Cup Qualifiers, Europe, 2014",Turkey vs Hungary,26-03-2013,Turkey,TR,2013,FAIL,"['Arda Turan', 'Atila Turan']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS A. Turan",False,"['Arda Turan', 'Atila Turan']",A Turan,multiple
333,71240,840,2819,"World Cup Qualifiers, Europe, 2014",Armenia vs Malta,07-06-2013,Armenia,AM,2013,FAIL,"['Aleksandr Karapetyan', 'Sevak Aslanyan', 'Narek Aslanyan']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Aleksandr Karapetyan', 'Sevak Aslanyan', 'Narek Aslanyan']",False,"['Aleksandr Karapetyan', 'Sevak Aslanyan', 'Narek Aslanyan']",V Aleksanyan,multiple
334,71274,874,2820,"World Cup Qualifiers, Europe, 2014",Estonia vs Turkey,11-10-2013,Turkey,TR,2013,FAIL,"['Arda Turan', 'Atila Turan']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS A. Turan",False,"['Arda Turan', 'Atila Turan']",A Turan,multiple
335,71362,962,2824,"World Cup Qualifiers, Europe, 2014",Romania vs Turkey,10-09-2013,Turkey,TR,2013,FAIL,"['Arda Turan', 'Atila Turan']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS A. Turan",False,"['Arda Turan', 'Atila Turan']",A Turan,multiple
336,71721,221,4310,"World Cup 2018, Qualifiers, CONMEBOL",Venezuela vs Argentina,06-Sep-16,Venezuela,VE,2016,FAIL,"['Luis González', 'Óscar González', 'César González']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Luis González', 'Óscar González', 'César González']",False,"['Luis González', 'Óscar González', 'César González']",Gonzalez,multiple
337,71820,320,4314,"World Cup 2018, Qualifiers, CONMEBOL",Uruguay vs Venezuela,06-Oct-16,Venezuela,VE,2016,FAIL,"['Luis González', 'Óscar González', 'César González']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Luis González', 'Óscar González', 'César González']",False,"['Luis González', 'Óscar González', 'César González']",Gonzalez,multiple
338,72249,749,4334,"World Cup 2018, Qualifiers, CONMEBOL",Venezuela vs Peru,23-Mar-17,Venezuela,VE,2017,FAIL,"['Luis González', 'Óscar González', 'César González']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Luis González', 'Óscar González', 'César González']",False,"['Luis González', 'Óscar González', 'César González']",Gonzalez,multiple
339,72392,892,4340,"World Cup 2018, Qualifiers, CONMEBOL",Chile vs Venezuela,28-Mar-17,Venezuela,VE,2017,FAIL,"['Luis González', 'Óscar González', 'César González']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Luis González', 'Óscar González', 'César González']",False,"['Luis González', 'Óscar González', 'César González']",Gonzalez,multiple
340,72575,1075,4348,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Brazil,05-Sep-17,Brazil,BR,2017,FAIL,"['Ramires', 'Jemerson', 'Jonas']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 10 James",False,"['Ramires', 'Jemerson', 'Jonas']",James,multiple
341,72577,1077,4348,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Brazil,05-Sep-17,Brazil,BR,2017,FAIL,"['Malcom', 'Talisca']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 9 Falcao",False,"['Malcom', 'Talisca']",Falcao,multiple
342,72597,1097,4349,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Chile,05-Sep-17,Chile,CL,2017,FAIL,"['Felipe Campos', 'Cristóbal Campos']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Felipe Campos', 'Cristóbal Campos']",False,"['Felipe Campos', 'Cristóbal Campos']",Campos,multiple
343,73984,284,1781,Nations League 2022-2023,Montenegro vs Romania,04.06.22,Romania,RO,2022,FAIL,"['Mihai Bălașa', 'Mihai Popa']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Mihai Bălașa', 'Mihai Popa']",False,"['Mihai Bălașa', 'Mihai Popa']",Mihaila,multiple
344,74106,406,1787,Nations League 2022-2023,Romania vs Montenegro,14.06.22,Romania,RO,2022,FAIL,"['Mihai Bălașa', 'Mihai Popa']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Mihai Bălașa', 'Mihai Popa']",False,"['Mihai Bălașa', 'Mihai Popa']",Mihaila,multiple
345,74960,160,2636,"World Cup Qualifiers, Asia, 2022",Vietnam vs Malaysia,10-10-2019,Vietnam,VN,2019,FAIL,"['Tuyen Quang Vu', 'Ngoc Quang Chau', 'Nguyen Manh Tran']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Tuyen Quang Vu', 'Ngoc Quang Chau', 'Nguyen Manh Tran']",False,"['Tuyen Quang Vu', 'Ngoc Quang Chau', 'Nguyen Manh Tran']",Nguyn Quang Hi,multiple
346,74964,164,2636,"World Cup Qualifiers, Asia, 2022",Vietnam vs Malaysia,10-10-2019,Vietnam,VN,2019,FAIL,"['Nguyen Sa Pham', 'Duy Cuong Luong']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Nguyen Sa Pham', 'Duy Cuong Luong']",False,"['Nguyen Sa Pham', 'Duy Cuong Luong']",Nguyn Công Phng,multiple
347,75005,205,2638,"World Cup Qualifiers, Asia, 2022",Oman vs Afghanistan,10-10-2019,Oman,OM,2019,FAIL,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 12 Ahmad Almahaijri",False,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",Ahmad Almahaijri,multiple
348,75110,310,2643,"World Cup Qualifiers, Asia, 2022",Vietnam vs Australia,07-09-2021,Vietnam,VN,2021,FAIL,"['Nguyen Manh Tran', 'Ngoc Thinh Vu']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Nguyen Manh Tran', 'Ngoc Thinh Vu']",False,"['Nguyen Manh Tran', 'Ngoc Thinh Vu']",Nguyn Thành Chung,multiple
349,75162,362,2645,"World Cup Qualifiers, Asia, 2022",Maldives vs Syria,4-6-2021,Maldives,MV,2021,FAIL,"['Fayaz Abdulla', 'Azzam Abdulla', 'Ahmed Abdulla']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Fayaz Abdulla', 'Azzam Abdulla', 'Ahmed Abdulla']",False,"['Fayaz Abdulla', 'Azzam Abdulla', 'Ahmed Abdulla']",Assadhulla Abdulla,multiple
350,75237,437,2648,"World Cup Qualifiers, Asia, 2022",South Korea vs Sri Lanka,10-10-2019,Sri Lanka,LK,2019,FAIL,"['Mohamed Rifnas', 'Mohamed Nuskan', 'Mohamed Nifras']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Mohamed Rifnas', 'Mohamed Nuskan', 'Mohamed Nifras']",False,"['Mohamed Rifnas', 'Mohamed Nuskan', 'Mohamed Nifras']",Mohamed Fasal,multiple
351,75434,634,2657,"World Cup Qualifiers, Asia, 2022",India vs Oman,05-09-2019,Oman,OM,2019,FAIL,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 12 Ahmad Almahaijri",False,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",Ahmad Almahaijri,multiple
352,75481,681,2659,"World Cup Qualifiers, Asia, 2022",Iraq vs Bahrain,19-11-2019,Bahrain,BH,2019,FAIL,"['Abdulla Shallal', 'Abdulla Yasser']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Abdulla Shallal', 'Abdulla Yasser']",False,"['Abdulla Shallal', 'Abdulla Yasser']",Abdulla Yusuf Helal,multiple
353,75565,765,2663,"World Cup Qualifiers, Asia, 2022",Thailand vs Vietnam,05-09-2019,Vietnam,VN,2019,FAIL,"['Tuyen Quang Vu', 'Ngoc Quang Chau', 'Nguyen Manh Tran']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Tuyen Quang Vu', 'Ngoc Quang Chau', 'Nguyen Manh Tran']",False,"['Tuyen Quang Vu', 'Ngoc Quang Chau', 'Nguyen Manh Tran']",Nguyn Quang Hi,multiple
354,75592,792,2665,"World Cup Qualifiers, Asia, 2022",Syria vs Iran,16-11-2021,Syria,SY,2021,FAIL,"['Ahmad Al-Khassi', 'Ahmad Al-Shemali', 'Khaled Al-Mobayed']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Ahmad Al-Khassi', 'Ahmad Al-Shemali', 'Khaled Al-Mobayed']",False,"['Ahmad Al-Khassi', 'Ahmad Al-Shemali', 'Khaled Al-Mobayed']",Khalid Alhaji,multiple
355,75646,846,2667,"World Cup Qualifiers, Asia, 2022",Bahrain vs Iran,15-10-2019,Bahrain,BH,2019,FAIL,"['Abdulla Shallal', 'Abdulla Yasser']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Abdulla Shallal', 'Abdulla Yasser']",False,"['Abdulla Shallal', 'Abdulla Yasser']",Abdulla Yusuf Helal,multiple
356,75712,912,2670,"World Cup Qualifiers, Asia, 2022",Pakistan vs Cambodia,11-06-2019,Pakistan,PK,2019,FAIL,"['Moin Ahmed', 'Saeed Ahmed', 'Jalil Ahmed']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Moin Ahmed', 'Saeed Ahmed', 'Jalil Ahmed']",False,"['Moin Ahmed', 'Saeed Ahmed', 'Jalil Ahmed']",F Ahmed,multiple
357,75789,989,2673,"World Cup Qualifiers, Asia, 2022",Cambodia vs Bahrain,10-09-2019,Bahrain,BH,2019,FAIL,"['Abdulla Shallal', 'Abdulla Yasser']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Abdulla Shallal', 'Abdulla Yasser']",False,"['Abdulla Shallal', 'Abdulla Yasser']",Abdulla Yusuf Helal,multiple
358,75940,40,4149,"World Cup 2022, Qualifiers, CONCACAF",Jamaica vs Panama,05-Sep-21,Panama,PA,2021,FAIL,"['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",False,"['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",Rodríguez,multiple
359,75946,46,4150,"World Cup 2022, Qualifiers, CONCACAF",USA vs Canada,05-Sep-21,USA,US,2021,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
360,75948,48,4150,"World Cup 2022, Qualifiers, CONCACAF",USA vs Canada,05-Sep-21,USA,US,2021,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
