,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
72284,72284,784,4335,"World Cup 2018, Qualifiers, CONMEBOL",Paraguay vs Ecuador,23-Mar-17,Ecuador,EC,2017,SUCCESS,"['Felipe Caicedo', 'Luis Caicedo', 'Marcos Caicedo', 'Romario Caicedo', 'Beder Caicedo', 'Moisés Caicedo', 'Jordy Caicedo']",2500000.0,False,Used Large Dataset,False,"['Felipe Caicedo', 'Luis Caicedo', 'Marcos Caicedo', 'Romario Caicedo', 'Beder Caicedo', 'Moisés Caicedo', 'Jordy Caicedo']",Caicedo,multiple
72291,72291,791,4335,"World Cup 2018, Qualifiers, CONMEBOL",Paraguay vs Ecuador,23-Mar-17,Ecuador,EC,2017,SUCCESS,"['Felipe Caicedo', 'Luis Caicedo', 'Marcos Caicedo', 'Romario Caicedo', 'Beder Caicedo', 'Moisés Caicedo', 'Jordy Caicedo']",2500000.0,False,Used Large Dataset,False,"['Felipe Caicedo', 'Luis Caicedo', 'Marcos Caicedo', 'Romario Caicedo', 'Beder Caicedo', 'Moisés Caicedo', 'Jordy Caicedo']",Caicedo,multiple
72325,72325,825,4337,"World Cup 2018, Qualifiers, CONMEBOL",Argentina vs Chile,23-Mar-17,Chile,CL,2017,SUCCESS,"['Claudio Bravo', 'Christian Bravo']",3500000.0,False,Used Large Dataset,False,"['Claudio Bravo', 'Christian Bravo']",Bravo,multiple
72338,72338,838,4338,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Colombia,28-Mar-17,Ecuador,EC,2017,SUCCESS,"['Narciso Mina', 'Arturo Mina', 'Freddy Mina']",900000.0,False,Used Large Dataset,False,"['Narciso Mina', 'Arturo Mina', 'Freddy Mina']",Mina,multiple
72339,72339,839,4338,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Colombia,28-Mar-17,Ecuador,EC,2017,SUCCESS,"['Felipe Caicedo', 'Luis Caicedo', 'Marcos Caicedo', 'Romario Caicedo', 'Beder Caicedo', 'Moisés Caicedo', 'Jordy Caicedo']",2500000.0,False,Used Large Dataset,False,"['Felipe Caicedo', 'Luis Caicedo', 'Marcos Caicedo', 'Romario Caicedo', 'Beder Caicedo', 'Moisés Caicedo', 'Jordy Caicedo']",Caicedo,multiple
72346,72346,846,4338,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Colombia,28-Mar-17,Ecuador,EC,2017,SUCCESS,"['Felipe Caicedo', 'Luis Caicedo', 'Marcos Caicedo', 'Romario Caicedo', 'Beder Caicedo', 'Moisés Caicedo', 'Jordy Caicedo']",2500000.0,False,Used Large Dataset,False,"['Felipe Caicedo', 'Luis Caicedo', 'Marcos Caicedo', 'Romario Caicedo', 'Beder Caicedo', 'Moisés Caicedo', 'Jordy Caicedo']",Caicedo,multiple
72380,72380,880,4340,"World Cup 2018, Qualifiers, CONMEBOL",Chile vs Venezuela,28-Mar-17,Chile,CL,2017,SUCCESS,"['Claudio Bravo', 'Christian Bravo']",3500000.0,False,Used Large Dataset,False,"['Claudio Bravo', 'Christian Bravo']",Bravo,multiple
73044,73044,444,726,"Euros 2020, Qualifiers",Sweden vs Romania,23.03.19,Sweden,SE,2019,SUCCESS,"['Ludwig Augustinsson', 'Jonathan Augustinsson']",9500000.0,False,Used Large Dataset,False,"['Ludwig Augustinsson', 'Jonathan Augustinsson']",Augustinsson,multiple
73045,73045,445,726,"Euros 2020, Qualifiers",Sweden vs Romania,23.03.19,Sweden,SE,2019,SUCCESS,"['Sebastian Larsson', 'Sam Larsson']",4000000.0,False,Used Large Dataset,False,"['Sebastian Larsson', 'Sam Larsson']",S Larsson,multiple
73120,73120,520,729,"Euros 2020, Qualifiers",Norway vs Sweden,26.03.19,Sweden,SE,2019,SUCCESS,"['Ludwig Augustinsson', 'Jonathan Augustinsson']",9500000.0,False,Used Large Dataset,False,"['Ludwig Augustinsson', 'Jonathan Augustinsson']",Augustinsson,multiple
73122,73122,522,729,"Euros 2020, Qualifiers",Norway vs Sweden,26.03.19,Sweden,SE,2019,SUCCESS,"['Sebastian Larsson', 'Sam Larsson']",4000000.0,False,Used Large Dataset,False,"['Sebastian Larsson', 'Sam Larsson']",S Larsson,multiple
73123,73123,523,729,"Euros 2020, Qualifiers",Norway vs Sweden,26.03.19,Sweden,SE,2019,SUCCESS,"['Albin Ekdal', 'Hjalmar Ekdal']",3200000.0,False,Used Large Dataset,False,"['Albin Ekdal', 'Hjalmar Ekdal']",Ekdal,multiple
73175,73175,575,732,"Euros 2020, Qualifiers",Sweden vs Malta,07.06.19,Sweden,SE,2019,SUCCESS,"['Ludwig Augustinsson', 'Jonathan Augustinsson']",9500000.0,False,Used Large Dataset,False,"['Ludwig Augustinsson', 'Jonathan Augustinsson']",Augustinsson,multiple
73177,73177,577,732,"Euros 2020, Qualifiers",Sweden vs Malta,07.06.19,Sweden,SE,2019,SUCCESS,"['Albin Ekdal', 'Hjalmar Ekdal']",3200000.0,False,Used Large Dataset,False,"['Albin Ekdal', 'Hjalmar Ekdal']",Ekdal,multiple
73252,73252,652,735,"Euros 2020, Qualifiers",Spain vs Sweden,10.06.19,Sweden,SE,2019,SUCCESS,"['Ludwig Augustinsson', 'Jonathan Augustinsson']",9500000.0,False,Used Large Dataset,False,"['Ludwig Augustinsson', 'Jonathan Augustinsson']",Augustinsson,multiple
73254,73254,654,735,"Euros 2020, Qualifiers",Spain vs Sweden,10.06.19,Sweden,SE,2019,SUCCESS,"['Sebastian Larsson', 'Sam Larsson']",4000000.0,False,Used Large Dataset,False,"['Sebastian Larsson', 'Sam Larsson']",S Larsson,multiple
73255,73255,655,735,"Euros 2020, Qualifiers",Spain vs Sweden,10.06.19,Sweden,SE,2019,SUCCESS,"['Albin Ekdal', 'Hjalmar Ekdal']",3200000.0,False,Used Large Dataset,False,"['Albin Ekdal', 'Hjalmar Ekdal']",Ekdal,multiple
73364,73364,764,740,"Euros 2020, Qualifiers",Faroe Islands vs Sweden,05.09.19,Sweden,SE,2019,SUCCESS,"['Sebastian Larsson', 'Sam Larsson']",4000000.0,False,Used Large Dataset,False,"['Sebastian Larsson', 'Sam Larsson']",S Larsson,multiple
73365,73365,765,740,"Euros 2020, Qualifiers",Faroe Islands vs Sweden,05.09.19,Sweden,SE,2019,SUCCESS,"['Albin Ekdal', 'Hjalmar Ekdal']",3200000.0,False,Used Large Dataset,False,"['Albin Ekdal', 'Hjalmar Ekdal']",Ekdal,multiple
73419,73419,819,743,"Euros 2020, Qualifiers",Sweden vs Norway,08.09.19,Sweden,SE,2019,SUCCESS,"['Sebastian Larsson', 'Sam Larsson']",4000000.0,False,Used Large Dataset,False,"['Sebastian Larsson', 'Sam Larsson']",S Larsson,multiple
73420,73420,820,743,"Euros 2020, Qualifiers",Sweden vs Norway,08.09.19,Sweden,SE,2019,SUCCESS,"['Albin Ekdal', 'Hjalmar Ekdal']",3200000.0,False,Used Large Dataset,False,"['Albin Ekdal', 'Hjalmar Ekdal']",Ekdal,multiple
73496,73496,896,746,"Euros 2020, Qualifiers",Malta vs Sweden,12.10.19,Sweden,SE,2019,SUCCESS,"['Sebastian Larsson', 'Sam Larsson']",4000000.0,False,Used Large Dataset,False,"['Sebastian Larsson', 'Sam Larsson']",S Larsson,multiple
73497,73497,897,746,"Euros 2020, Qualifiers",Malta vs Sweden,12.10.19,Sweden,SE,2019,SUCCESS,"['Albin Ekdal', 'Hjalmar Ekdal']",3200000.0,False,Used Large Dataset,False,"['Albin Ekdal', 'Hjalmar Ekdal']",Ekdal,multiple
73507,73507,907,747,"Euros 2020, Qualifiers",Sweden vs Spain,15.10.19,Sweden,SE,2019,SUCCESS,"['Sebastian Larsson', 'Sam Larsson']",4000000.0,False,Used Large Dataset,False,"['Sebastian Larsson', 'Sam Larsson']",S Larsson,multiple
73508,73508,908,747,"Euros 2020, Qualifiers",Sweden vs Spain,15.10.19,Sweden,SE,2019,SUCCESS,"['Albin Ekdal', 'Hjalmar Ekdal']",3200000.0,False,Used Large Dataset,False,"['Albin Ekdal', 'Hjalmar Ekdal']",Ekdal,multiple
73628,73628,1028,752,"Euros 2020, Qualifiers",Romania vs Sweden,15.11.19,Sweden,SE,2019,SUCCESS,"['Sebastian Larsson', 'Sam Larsson']",4000000.0,False,Used Large Dataset,False,"['Sebastian Larsson', 'Sam Larsson']",S Larsson,multiple
73629,73629,1029,752,"Euros 2020, Qualifiers",Romania vs Sweden,15.11.19,Sweden,SE,2019,SUCCESS,"['Albin Ekdal', 'Hjalmar Ekdal']",3200000.0,False,Used Large Dataset,False,"['Albin Ekdal', 'Hjalmar Ekdal']",Ekdal,multiple
75999,75999,99,4152,"World Cup 2022, Qualifiers, CONCACAF",Canada vs El Salvador,08-Sep-21,El Salvador,SV,2021,SUCCESS,"['Manuel González', 'Andrés González', 'Mario González']",3000000.0,False,Used Large Dataset,False,"['Manuel González', 'Andrés González', 'Mario González']",González,multiple
76009,76009,109,4152,"World Cup 2022, Qualifiers, CONCACAF",Canada vs El Salvador,08-Sep-21,El Salvador,SV,2021,SUCCESS,"['Christian Martínez', 'Walmer Martínez']",0.0,False,Used Large Dataset,False,"['Christian Martínez', 'Walmer Martínez']",Martínez,multiple
76098,76098,198,4157,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Panama,07-Oct-21,El Salvador,SV,2021,SUCCESS,"['Manuel González', 'Andrés González', 'Mario González']",3000000.0,False,Used Large Dataset,False,"['Manuel González', 'Andrés González', 'Mario González']",González,multiple
76153,76153,253,4159,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica vs El Salvador,10-Oct-21,El Salvador,SV,2021,SUCCESS,"['Manuel González', 'Andrés González', 'Mario González']",3000000.0,False,Used Large Dataset,False,"['Manuel González', 'Andrés González', 'Mario González']",González,multiple
76296,76296,396,4166,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Mexico,13-Oct-21,El Salvador,SV,2021,SUCCESS,"['Manuel González', 'Andrés González', 'Mario González']",3000000.0,False,Used Large Dataset,False,"['Manuel González', 'Andrés González', 'Mario González']",González,multiple
76362,76362,462,4169,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Jamaica,12-Nov-21,El Salvador,SV,2021,SUCCESS,"['Manuel González', 'Andrés González', 'Mario González']",3000000.0,False,Used Large Dataset,False,"['Manuel González', 'Andrés González', 'Mario González']",González,multiple
76483,76483,583,4174,"World Cup 2022, Qualifiers, CONCACAF",Panama vs El Salvador,16-Nov-21,El Salvador,SV,2021,SUCCESS,"['Manuel González', 'Andrés González', 'Mario González']",3000000.0,False,Used Large Dataset,False,"['Manuel González', 'Andrés González', 'Mario González']",González,multiple
76612,76612,712,4180,"World Cup 2022, Qualifiers, CONCACAF",Mexico vs Costa Rica,30-Jan-22,Mexico,MX,2022,SUCCESS,"['Jesús Corona', 'Yasser Corona']",8000000.0,False,Used Large Dataset,False,"['Jesús Corona', 'Yasser Corona']",Corona,multiple
76687,76687,787,4183,"World Cup 2022, Qualifiers, CONCACAF",USA vs Honduras,02-Feb-22,Honduras,HN,2022,SUCCESS,"['Edder Delgado', 'Juan Delgado']",1000000.0,False,Used Large Dataset,False,"['Edder Delgado', 'Juan Delgado']",Delgado,multiple
76788,76788,888,4188,"World Cup 2022, Qualifiers, CONCACAF",Mexico vs USA,24-Mar-22,Mexico,MX,2022,SUCCESS,"['Jesús Corona', 'Yasser Corona']",8000000.0,False,Used Large Dataset,False,"['Jesús Corona', 'Yasser Corona']",Corona,multiple
76840,76840,940,4190,"World Cup 2022, Qualifiers, CONCACAF",Panama vs Honduras,24-Mar-22,Honduras,HN,2022,SUCCESS,"['Edder Delgado', 'Juan Delgado']",1000000.0,False,Used Large Dataset,False,"['Edder Delgado', 'Juan Delgado']",Delgado,multiple
76886,76886,986,4192,"World Cup 2022, Qualifiers, CONCACAF",Canada vs Jamaica,27-Mar-22,Jamaica,JM,2022,SUCCESS,"['Ricardo Thomas', 'Denardo Thomas']",0.0,False,Used Large Dataset,False,"['Ricardo Thomas', 'Denardo Thomas']",Thomas,multiple
76909,76909,1009,4193,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs Mexico,27-Mar-22,Mexico,MX,2022,SUCCESS,"['Jesús Corona', 'Yasser Corona']",8000000.0,False,Used Large Dataset,False,"['Jesús Corona', 'Yasser Corona']",Corona,multiple
78298,78298,198,3751,"Gold Cup, 2021",El Salvador vs Guatemala,12-07-2021,El Salvador,SV,2021,SUCCESS,"['Manuel González', 'Mario González']",3000000.0,False,Used Large Dataset,False,"['Manuel González', 'Mario González']",M González,multiple
78705,78705,605,3769,"Gold Cup, 2021",Mexico vs El Salvador,19-07-2021,El Salvador,SV,2021,SUCCESS,"['Manuel González', 'Mario González']",3000000.0,False,Used Large Dataset,False,"['Manuel González', 'Mario González']",M González,multiple
78903,78903,803,3778,"Gold Cup, 2021",Qatar vs El Salvador,25-07-2021,El Salvador,SV,2021,SUCCESS,"['Manuel González', 'Mario González']",3000000.0,False,Used Large Dataset,False,"['Manuel González', 'Mario González']",M González,multiple
78969,78969,869,3781,"Gold Cup, 2021",Trinidad and Tobago vs El Salvador,15-07-2021,El Salvador,SV,2021,SUCCESS,"['Manuel González', 'Mario González']",3000000.0,False,Used Large Dataset,False,"['Manuel González', 'Mario González']",M González,multiple
78985,78985,885,3783,"Gold Cup, 2023",Mexico vs Costa Rica,09-07-2023,Mexico,MX,2023,SUCCESS,"['Edson Álvarez', 'Efraín Álvarez']",35000000.0,False,Used Large Dataset,False,"['Edson Álvarez', 'Efraín Álvarez']",E Álvarez,multiple
78994,78994,894,3783,"Gold Cup, 2023",Mexico vs Costa Rica,09-07-2023,Costa Rica,CR,2023,SUCCESS,"['Juan Pablo Vargas', 'José Vargas']",2000000.0,False,Used Large Dataset,False,"['Juan Pablo Vargas', 'José Vargas']",J Vargas,multiple
79093,79093,993,3788,"Gold Cup, 2023",Costa Rica vs Panama,27-06-2023,Costa Rica,CR,2023,SUCCESS,"['Juan Pablo Vargas', 'José Vargas']",2000000.0,False,Used Large Dataset,False,"['Juan Pablo Vargas', 'José Vargas']",J Vargas,multiple
79140,79140,1040,3790,"Gold Cup, 2023",Mexico vs Panama,17-07-2023,Mexico,MX,2023,SUCCESS,"['Edson Álvarez', 'Efraín Álvarez']",35000000.0,False,Used Large Dataset,False,"['Edson Álvarez', 'Efraín Álvarez']",E Álvarez,multiple
79330,79330,130,1114,Euros 2016,France vs Iceland,03.07.16,Iceland,IS,2016,SUCCESS,"['Kolbeinn Sigthórsson', 'Victor Pálsson']",2500000.0,False,Used Large Dataset,False,"['Kolbeinn Sigthórsson', 'Victor Pálsson']",Sigthorsson,multiple
79506,79506,306,1122,Euros 2016,England vs Iceland,27.06.16,Iceland,IS,2016,SUCCESS,"['Kolbeinn Sigthórsson', 'Victor Pálsson']",2500000.0,False,Used Large Dataset,False,"['Kolbeinn Sigthórsson', 'Victor Pálsson']",Sigthorsson,multiple
80210,80210,1010,1154,Euros 2016,Portugal vs Iceland,14.06.16,Iceland,IS,2016,SUCCESS,"['Kolbeinn Sigthórsson', 'Victor Pálsson']",2500000.0,False,Used Large Dataset,False,"['Kolbeinn Sigthórsson', 'Victor Pálsson']",Sigthorsson,multiple
80221,80221,1021,1155,Euros 2016,Iceland vs Hungary,18.06.16,Iceland,IS,2016,SUCCESS,"['Kolbeinn Sigthórsson', 'Victor Pálsson']",2500000.0,False,Used Large Dataset,False,"['Kolbeinn Sigthórsson', 'Victor Pálsson']",Sigthorsson,multiple
80265,80265,1065,1157,Euros 2016,Iceland vs Austria,22.06.16,Iceland,IS,2016,SUCCESS,"['Kolbeinn Sigthórsson', 'Victor Pálsson']",2500000.0,False,Used Large Dataset,False,"['Kolbeinn Sigthórsson', 'Victor Pálsson']",Sigthorsson,multiple
81131,81131,831,2313,"World Cup Qualifiers, Asia, 2018",Singapore vs Cambodia,13-10-2015,Cambodia,KH,2015,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Used Large Dataset,False,"['Souhana Sos', 'Sok Sovan']",Sos Suhana,multiple
82548,82548,48,4096,"World Cup 2022, Qualifiers, CONCACAF",Dominica vs Panama,28-Mar-21,Dominica,DM,2021,SUCCESS,"['Jerome Thomas', 'Eddie Thomas', 'Briel Thomas', 'Kimani Thomas', 'Neilbert Thomas', 'Keeyan Thomas']",0.0,False,Used Large Dataset,False,"['Jerome Thomas', 'Eddie Thomas', 'Briel Thomas', 'Kimani Thomas', 'Neilbert Thomas', 'Keeyan Thomas']",Thomas,multiple
86423,86423,3857,177,World Cup 2014,Cameroon vs Croatia,19.06.14,Cameroon,CM,2014,SUCCESS,"['Joel Matip', 'Marvin Matip']",16000000.0,False,Used Large Dataset,False,"['Joel Matip', 'Marvin Matip']",Matip,multiple
86445,86445,3879,178,World Cup 2014,Cameroon vs Brazil,23.06.14,Cameroon,CM,2014,SUCCESS,"['Joel Matip', 'Marvin Matip']",16000000.0,False,Used Large Dataset,False,"['Joel Matip', 'Marvin Matip']",Matip,multiple
86486,86486,3920,180,World Cup 2014,Spain vs Netherlands,13.06.14,Spain,ES,2014,SUCCESS,"['Xabi Alonso', 'Marcos Alonso']",8000000.0,False,Used Large Dataset,False,"['Xabi Alonso', 'Marcos Alonso']",Alonso,multiple
86552,86552,3986,183,World Cup 2014,Spain vs Chile,18.06.14,Spain,ES,2014,SUCCESS,"['Xabi Alonso', 'Marcos Alonso']",8000000.0,False,Used Large Dataset,False,"['Xabi Alonso', 'Marcos Alonso']",Alonso,multiple
86584,86584,4018,184,World Cup 2014,Australia vs Spain,23.06.14,Spain,ES,2014,SUCCESS,"['Xabi Alonso', 'Marcos Alonso']",8000000.0,False,Used Large Dataset,False,"['Xabi Alonso', 'Marcos Alonso']",Alonso,multiple
86917,86917,4351,199,World Cup 2014,France vs Honduras,15.06.14,Honduras,HN,2014,SUCCESS,"['Wilson Palacios', 'Jerry Palacios', 'Johnny Palacios', 'Carlos Palacios']",1500000.0,False,Used Large Dataset,False,"['Wilson Palacios', 'Jerry Palacios', 'Johnny Palacios', 'Carlos Palacios']",Palacios,multiple
89945,89945,779,1299,Copa America 2021,Brazil vs Argentina,11.07.21,Brazil,BR,2021,SUCCESS,"['Everton', 'Everton Ribeiro']",15000000.0,False,Used Large Dataset,False,"['Everton', 'Everton Ribeiro']",Everton Soares,multiple
89989,89989,823,1301,Copa America 2021,Brazil vs Peru,06.07.21,Brazil,BR,2021,SUCCESS,"['Everton', 'Everton Ribeiro']",15000000.0,False,Used Large Dataset,False,"['Everton', 'Everton Ribeiro']",Everton Soares,multiple
90057,90057,891,1304,Copa America 2021,Brazil vs Chile,03.07.21,Chile,CL,2021,SUCCESS,"['Claudio Bravo', 'Christian Bravo']",1000000.0,False,Used Large Dataset,False,"['Claudio Bravo', 'Christian Bravo']",Bravo,multiple
90123,90123,957,1307,Copa America 2021,Argentina vs Chile,15.06.21,Chile,CL,2021,SUCCESS,"['Claudio Bravo', 'Christian Bravo']",1000000.0,False,Used Large Dataset,False,"['Claudio Bravo', 'Christian Bravo']",Bravo,multiple
90150,90150,984,1308,Copa America 2021,Paraguay vs Bolivia,15.06.21,Bolivia,BO,2021,SUCCESS,"['José Sagredo', 'Jesús Sagredo']",0.0,False,Used Large Dataset,False,"['José Sagredo', 'Jesús Sagredo']",Sagredo,multiple
90156,90156,990,1309,Copa America 2021,Chile vs Bolivia,19.06.21,Chile,CL,2021,SUCCESS,"['Claudio Bravo', 'Christian Bravo']",1000000.0,False,Used Large Dataset,False,"['Claudio Bravo', 'Christian Bravo']",Bravo,multiple
90211,90211,1045,1311,Copa America 2021,Uruguay vs Chile,22.06.21,Chile,CL,2021,SUCCESS,"['Claudio Bravo', 'Christian Bravo']",1000000.0,False,Used Large Dataset,False,"['Claudio Bravo', 'Christian Bravo']",Bravo,multiple
90377,90377,111,2128,"World Cup Qualifiers, Africa, 2022",Mali vs Tunisia,25-03-2022,Mali,ML,2022,SUCCESS,"['Cheibane Traoré', 'Charles Traoré', 'Cheick Traoré']",600000.0,False,Used Large Dataset,False,"['Cheibane Traoré', 'Charles Traoré', 'Cheick Traoré']",C Traoré,multiple
90624,90624,358,2139,"World Cup Qualifiers, Africa, 2022",Burundi vs Tanzania,04-09-2019,Burundi,BI,2019,SUCCESS,"['Pierre Kwizera', 'Patrick Kwizera']",0.0,False,Used Large Dataset,False,"['Pierre Kwizera', 'Patrick Kwizera']",P Kwizera,multiple
90757,90757,491,2145,"World Cup Qualifiers, Africa, 2022",Cote d'Ivoire vs Mozambique,13-11-2021,Cote d'Ivoire,CI,2021,SUCCESS,"['Adama Traoré', 'Ismaël Traoré', 'Ibrahim Traoré']",600000.0,False,Used Large Dataset,False,"['Adama Traoré', 'Ismaël Traoré', 'Ibrahim Traoré']",H Traoré,multiple
94719,94719,53,3236,"World Cup Qualifiers, Europe, 2022",Russia vs Croatia,01-09-2021,Russia,RU,2021,SUCCESS,"['Aleksey Miranchuk', 'Anton Miranchuk']",10000000.0,False,Used Large Dataset,False,"['Aleksey Miranchuk', 'Anton Miranchuk']",A Miranchuk,multiple
95367,95367,701,3265,"World Cup Qualifiers, Europe, 2022",Cyprus vs Russia,04-09-2021,Russia,RU,2021,SUCCESS,"['Aleksey Miranchuk', 'Anton Miranchuk']",10000000.0,False,Used Large Dataset,False,"['Aleksey Miranchuk', 'Anton Miranchuk']",A Miranchuk,multiple
