,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New
0,0,2682,"World Cup Qualifiers, Asia, 2022",Japan vs Saudi Arabia,01-02-2022,Japan,JP,2022,FAIL,Yuya Osako,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Yuya Osako,Y sako,single,Done
1,3,2689,"World Cup Qualifiers, Asia, 2022",Oman vs India,19-11-2019,Oman,OM,2019,FAIL,Mohsin Al Harbi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohsin Al Harbi,Mohsin Al Khaldi,single,Done
2,4,2691,"World Cup Qualifiers, Asia, 2022",Cambodia vs Hong Kong,05-09-2019,Cambodia,KH,2019,FAIL,Ouk Sothy,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ouk Sothy,Ouk Sovann,single,Done
3,9,2699,"World Cup Qualifiers, Asia, 2022",Kuwait vs Nepal,05-09-2019,Kuwait,KW,2019,FAIL,Fahad Aidh Al-Rashidi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Fahad Aidh Al-Rashidi,Fahad Al Rashidi,single,Done
4,13,2703,"World Cup Qualifiers, Asia, 2022",Iran vs Syria,2-9-2021,Syria,SY,2021,FAIL,Esraa Al-Hamwiah,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Esraa Al-Hamwiah,Israa Hamwiah,single,Done
5,16,2709,"World Cup Qualifiers, Asia, 2026",Myanmar vs North Korea,21-11-2023,Myanmar,MM,2023,FAIL,Kyaw Lwin Moe,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Soe Kyaw Kyaw,Kyaw Soe Moe,single,Done
6,17,2709,"World Cup Qualifiers, Asia, 2026",Myanmar vs North Korea,21-11-2023,Myanmar,MM,2023,FAIL,Thein Zaw,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Thein Zaw,Thein Zaw Win,single,Done
7,18,2709,"World Cup Qualifiers, Asia, 2026",Myanmar vs North Korea,21-11-2023,North Korea,KP,2023,FAIL,Ok-Chol Jang,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ok-Chol Jang,Choe Ok-Chol,single,Done
8,20,2709,"World Cup Qualifiers, Asia, 2026",Myanmar vs North Korea,21-11-2023,North Korea,KP,2023,FAIL,Chol-ung Song,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Chol-ung Song,Paek Chung Song,single,
9,21,2709,"World Cup Qualifiers, Asia, 2026",Myanmar vs North Korea,21-11-2023,North Korea,KP,2023,FAIL,Chol-ung Song,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Chol-ung Song,Choe Ju-Song,single,
10,22,2710,"World Cup Qualifiers, Asia, 2026",Maldives vs Bangladesh,12-10-2023,Bangladesh,BD,2023,FAIL,Mohamed Sohel Rana,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohamed Sohel Rana,Mohamed Sohel Rana,single,Done
11,27,2718,"World Cup Qualifiers, Asia, 2026",Syria vs North Korea,16-11-2023,Syria,SY,2023,FAIL,Mohammed Osman,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohammed Osman,Mohammed Osman,single,Done
12,28,2718,"World Cup Qualifiers, Asia, 2026",Syria vs North Korea,16-11-2023,North Korea,KP,2023,FAIL,Ok-Chol Jang,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ok-Chol Jang,Choe Ok-Chol,single,Done
13,30,2718,"World Cup Qualifiers, Asia, 2026",Syria vs North Korea,16-11-2023,North Korea,KP,2023,FAIL,Kuk-Chol Kang,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Kuk-Chol Kang,Kuk-Chol Kang,single,Done
14,31,2718,"World Cup Qualifiers, Asia, 2026",Syria vs North Korea,16-11-2023,North Korea,KP,2023,FAIL,Chol-ung Song,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Chol-ung Song,Choe Ju-Song,single,
15,35,2721,"World Cup Qualifiers, Asia, 2026",Mongolia vs Afghanistan,17-10-2023,Mongolia,MN,2023,FAIL,Murun Altankhuyag,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Batkhyag Mönkh-Erdene,M Batkhuyag,single,Done
16,36,2721,"World Cup Qualifiers, Asia, 2026",Mongolia vs Afghanistan,17-10-2023,Afghanistan,AF,2023,FAIL,Omid Popalzay,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Omid Popalzay,Omid Popalzay,single,Done
17,37,2721,"World Cup Qualifiers, Asia, 2026",Mongolia vs Afghanistan,17-10-2023,Afghanistan,AF,2023,FAIL,Najim Haidary,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Najim Haidary,Najim Haidary,single,Done
18,38,2721,"World Cup Qualifiers, Asia, 2026",Mongolia vs Afghanistan,17-10-2023,Afghanistan,AF,2023,FAIL,Noor Husin,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Noor Husin,Noor Husin,single,Done
19,39,2721,"World Cup Qualifiers, Asia, 2026",Mongolia vs Afghanistan,17-10-2023,Afghanistan,AF,2023,FAIL,Omran Haydary,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Omran Haydary,Omran Haydary,single,Done
20,40,2721,"World Cup Qualifiers, Asia, 2026",Mongolia vs Afghanistan,17-10-2023,Afghanistan,AF,2023,FAIL,Jabar Sharza,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Jabar Sharza,Jabar Sharza,single,Done
21,41,2723,"World Cup Qualifiers, Asia, 2026",Timor-Leste vs Chinese Taipei,17-10-2023,Chinese Taipei,TW,2023,FAIL,Hsuan Tuan,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Hsuan Tuan,Huang Tzu-ming,single,
22,45,2728,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Kuwait,21-11-2023,Kuwait,KW,2023,FAIL,Nasser Falah,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohsen Ghareeb,Mohsen Falah,single,Done
23,80,4202,"World Cup 2014, Qualifiers, CONMEBOL",Argentina vs Chile,07-Oct-11,Chile,CL,2011,FAIL,Gabriel Suazo,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Gabriel Suazo,Suazo,single,Done
24,93,4203,"World Cup 2014, Qualifiers, CONMEBOL",Peru vs Paraguay,07-Oct-11,Paraguay,PY,2011,FAIL,Marcos Gómez,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Marcos Gómez,Marecos,single,Done
25,96,4203,"World Cup 2014, Qualifiers, CONMEBOL",Peru vs Paraguay,07-Oct-11,Paraguay,PY,2011,FAIL,Iván Ramírez,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Iván Ramírez,Ramírez,single,Done
26,125,4206,"World Cup 2014, Qualifiers, CONMEBOL",Chile vs Peru,11-Oct-11,Chile,CL,2011,FAIL,Gabriel Suazo,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Gabriel Suazo,Suazo,single,Done
27,172,4209,"World Cup 2014, Qualifiers, CONMEBOL",Uruguay vs Chile,11-Nov-11,Chile,CL,2011,FAIL,Gabriel Suazo,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Gabriel Suazo,Suazo,single,Done
28,183,4210,"World Cup 2014, Qualifiers, CONMEBOL",Paraguay vs Ecuador,11-Nov-11,Ecuador,EC,2011,FAIL,Jonathan Borja,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Jonathan Borja,Borja,single,Done
29,240,4215,"World Cup 2014, Qualifiers, CONMEBOL",Chile vs Paraguay,15-Nov-11,Chile,CL,2011,FAIL,Gabriel Suazo,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Gabriel Suazo,Suazo,single,Done
30,251,4217,"World Cup 2014, Qualifiers, CONMEBOL",Bolivia vs Chile,02-Jun-12,Chile,CL,2012,FAIL,Gabriel Suazo,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Gabriel Suazo,Suazo,single,Done
31,255,4220,"World Cup 2014, Qualifiers, CONMEBOL",Bolivia vs Paraguay,09-Jun-12,Paraguay,PY,2012,FAIL,Iván Torres,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Iván Torres,Torres,single,Done
32,257,4220,"World Cup 2014, Qualifiers, CONMEBOL",Bolivia vs Paraguay,09-Jun-12,Paraguay,PY,2012,FAIL,Ramón Sosa,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ramón Sosa,Ramos,single,Done
33,261,4221,"World Cup 2014, Qualifiers, CONMEBOL",Venezuela vs Chile,09-Jun-12,Chile,CL,2012,FAIL,Gabriel Suazo,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Gabriel Suazo,Suazo,single,Done
34,268,4228,"World Cup 2014, Qualifiers, CONMEBOL",Chile vs Colombia,11-Sep-12,Chile,CL,2012,FAIL,Gabriel Suazo,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Gabriel Suazo,Suazo,single,Done
35,277,4237,"World Cup 2014, Qualifiers, CONMEBOL",Venezuela vs Ecuador,16-Oct-12,Venezuela,VE,2012,FAIL,Daniel Pérez,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Daniel Pérez,Pérez,single,Done
36,278,4238,"World Cup 2014, Qualifiers, CONMEBOL",Paraguay vs Peru,16-Oct-12,Paraguay,PY,2012,FAIL,Iván Ramírez,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Iván Ramírez,Ramírez,single,Done
37,279,4238,"World Cup 2014, Qualifiers, CONMEBOL",Paraguay vs Peru,16-Oct-12,Peru,PE,2012,FAIL,Beto da Silva,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Beto da Silva,d Silva,single,Done
38,282,4243,"World Cup 2014, Qualifiers, CONMEBOL",Peru vs Chile,22-Mar-13,Chile,CL,2013,FAIL,Álvaro Ramos,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Álvaro Ramos,Ramos,single,Done
39,283,4244,"World Cup 2014, Qualifiers, CONMEBOL",Bolivia vs Argentina,26-Mar-13,Bolivia,BO,2013,FAIL,Luis Banegas,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Luis Banegas,Banega,single,Done
40,285,4247,"World Cup 2014, Qualifiers, CONMEBOL",Chile vs Uruguay,26-Mar-13,Uruguay,UY,2013,FAIL,Fabricio Díaz,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Marcelo Díaz,Díaz,single,Done
41,286,4017,"World Cup 2018, Qualifiers, CONCACAF",Saint Vincent and the Grenadines vs Guatemala,17-Nov-15,Guatemala,GT,2015,FAIL,Leonel Noriega,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Brandon de León,d Leon,single,Done
42,287,4032,"World Cup 2018, Qualifiers, CONCACAF",Mexico vs Canada,29-Mar-16,Mexico,MX,2016,FAIL,Julián Araujo,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Julián Araujo,Araujo,single,Done
43,288,4033,"World Cup 2018, Qualifiers, CONCACAF",Panama vs Haiti,29-Mar-16,Haiti,HT,2016,FAIL,Christiano François,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Christiano François,Christian,single,Done
44,289,2225,"World Cup Qualifiers, Africa, 2026",Burundi vs Gambia,16-11-2023,Gambia,GM,2023,FAIL,Ismaila Jome,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ismaila Jome,I Jome,single,Done
45,295,2241,"World Cup Qualifiers, Africa, 2026",Nigeria vs Lesotho,16-11-2023,Nigeria,NG,2023,FAIL,Jamilu Collins,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Jamilu Collins,J Collins,single,Done
46,297,2243,"World Cup Qualifiers, Africa, 2026",Liberia vs Equatorial Guinea,20-11-2023,Liberia,LR,2023,FAIL,Ashley Williams,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ashley Williams,A Williams,single,Done
47,298,2247,"World Cup Qualifiers, Africa, 2026",Cote d'Ivoire vs Seychelles,17-11-2023,Seychelles,SC,2023,FAIL,Lucas Panayi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Lucas Panayi,L Panayi,single,Done
48,299,2247,"World Cup Qualifiers, Africa, 2026",Cote d'Ivoire vs Seychelles,17-11-2023,Seychelles,SC,2023,FAIL,Ellie Sopha,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ellie Sopha,E Sopha,single,Done
49,300,2247,"World Cup Qualifiers, Africa, 2026",Cote d'Ivoire vs Seychelles,17-11-2023,Seychelles,SC,2023,FAIL,Imra Raheriniaina,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Imra Raheriniaina,I Raheriniaina,single,Done
50,301,2247,"World Cup Qualifiers, Africa, 2026",Cote d'Ivoire vs Seychelles,17-11-2023,Seychelles,SC,2023,FAIL,Norris Bibi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Norris Bibi,N Bibi,single,Done
51,302,2247,"World Cup Qualifiers, Africa, 2026",Cote d'Ivoire vs Seychelles,17-11-2023,Seychelles,SC,2023,FAIL,Majid Freminot,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Majid Freminot,M Freminot,single,Done
52,303,2248,"World Cup Qualifiers, Africa, 2026",Botswana vs Guinea,21-11-2023,Botswana,BW,2023,FAIL,Mogakolodi Ngele,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mogakolodi Ngele,M Ngele,single,Done
53,304,2254,"World Cup Qualifiers, Asia, 2014",Jordan vs Uzbekistan,06-09-2013,Jordan,JO,2013,FAIL,Mohammad Al-Zoubi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohammad Al-Zoubi,Mohammad Ali,single,Done
54,305,2256,"World Cup Qualifiers, Asia, 2014",Uzbekistan vs Qatar,18-06-2013,Qatar,QA,2013,FAIL,Yousef Aymen,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Yousef Aymen,Yousef Ahmad,single,Done
55,306,2259,"World Cup Qualifiers, Asia, 2014",Jordan vs Oman,18-06-2013,Jordan,JO,2013,FAIL,Mohammad Al-Zoubi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohammad Al-Zoubi,Mohammad Ali,single,Done
56,308,2261,"World Cup Qualifiers, Asia, 2014",Uzbekistan vs Jordan,10-09-2013,Jordan,JO,2013,FAIL,Mohammad Al-Zoubi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohammad Al-Zoubi,Mohammad Ali,single,Done
57,312,2266,"World Cup Qualifiers, Asia, 2018",Laos vs Kuwait,08-09-2015,Kuwait,KW,2015,FAIL,Mesaed Al-Enezi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mesaed Al-Enezi,Musaed Al Enazi,single,Done
58,317,2267,"World Cup Qualifiers, Asia, 2018",Chinese Taipei vs Vietnam,08-09-2015,Vietnam,VN,2015,FAIL,Pham Thanh Long Le,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Pham Thanh Long Le,Phm Thành Lng,single,Done
59,318,4451,"World Cup 2022, Qualifiers, CONMEBOL",Bolivia vs Brazil,29-Mar-22,Brazil,BR,2022,FAIL,Elias,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Elias,E ilitao,single,Done
60,319,4452,"World Cup 2022, Qualifiers, CONMEBOL",Chile vs Uruguay,29-Mar-22,Chile,CL,2022,FAIL,Mauricio Isla,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mauricio Isla,Isla,single,Done
61,321,1681,Nations League 2020-2021,Belarus vs Lithuania,15.11.20,Lithuania,LT,2020,FAIL,Tadas Eliosius,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Tadas Eliosius,Tau Eliosius,single,Done
62,334,3487,"African Cup of Nations, 2015",Burkina Faso vs Gabon,17-01-2015,Burkina Faso,BF,2015,FAIL,Mbah Koné,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mbah Koné,M Ko,single,Done
63,340,804,"Euros 2020, Qualifiers",Iceland vs France,11.10.19,Iceland,IS,2019,FAIL,Emil Pálsson,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Emil Pálsson,Palsson,single,Done
64,374,2177,"World Cup Qualifiers, Africa, 2022",Equatorial Guinea vs Zambia,07-10-2021,Zambia,ZM,2021,FAIL,Dickson Chapa,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Dickson Chapa,D Chapa,single,Done
65,376,2179,"World Cup Qualifiers, Africa, 2022",Zimbabwe vs Somalia,10-09-2019,Somalia,SO,2019,FAIL,Ayman Mohamed Hussein,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ayman Mohamed Hussein,A Hussein,single,Done
66,379,2186,"World Cup Qualifiers, Africa, 2022",Kenya vs Uganda,02-09-2021,Kenya,KE,2021,FAIL,Eugene Asike,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Eugene Asike,E Asike,single,Done
67,380,2188,"World Cup Qualifiers, Africa, 2022",Zimbabwe vs Ethiopia,14-11-2021,Zimbabwe,ZW,2021,FAIL,Kelvin Moyo,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Kelvin Moyo,K Moyo,single,Done
68,381,2189,"World Cup Qualifiers, Africa, 2022",Rwanda vs Kenya,05-09-2021,Kenya,KE,2021,FAIL,Eugene Asike,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Eugene Asike,E Asike,single,Done
69,382,2191,"World Cup Qualifiers, Africa, 2022",Malawi vs Cote d'Ivoire,08-10-2021,Malawi,MW,2021,FAIL,Richard Chipuwa,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Richard Chipuwa,R Chipuwa,single,Done
70,384,2192,"World Cup Qualifiers, Africa, 2022",Senegal vs Egypt,29-03-2022,Egypt,EG,2022,FAIL,Rami Rabia,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Rami Rabia,Rami Rabia,single,Done
71,385,2193,"World Cup Qualifiers, Africa, 2022",Ethiopia vs South Africa,09-10-2021,South Africa,ZA,2021,FAIL,Tshegofatso Mabasa,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Tshegofatso Mabasa,T Mabasa,single,Done
72,386,2194,"World Cup Qualifiers, Africa, 2022",Angola vs Libya,07-09-2021,Angola,AO,2021,FAIL,Fabio Abreu,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Fabio Abreu,Fábio Abreu,single,Done
73,387,2197,"World Cup Qualifiers, Africa, 2022",Cameroon vs Mozambique,08-10-2021,Mozambique,MZ,2021,FAIL,Norberto,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Norberto,N Norberto,single,Done
74,393,2210,"World Cup Qualifiers, Africa, 2026",Botswana vs Mozambique,16-11-2023,Mozambique,MZ,2023,FAIL,Faisal Bangal,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Faisal Bangal,Faisal Bangal,single,Done
75,394,2212,"World Cup Qualifiers, Africa, 2026",Libya vs Cameroon,21-11-2023,Libya,LY,2023,FAIL,Abdelaziz Belreesh,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Abdelaziz Ali,Abdelaziz Ali,single,Done
76,395,2212,"World Cup Qualifiers, Africa, 2026",Libya vs Cameroon,21-11-2023,Libya,LY,2023,FAIL,Abdallah Dagou,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Abdallah Dagou,Abdallah Dagou,single,Done
77,397,2216,"World Cup Qualifiers, Africa, 2026",Eswatini vs Libya,17-11-2023,Libya,LY,2023,FAIL,Abdelaziz Belreesh,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Abdelaziz Ali,Abdelaziz Ali,single,Done
78,399,2220,"World Cup Qualifiers, Africa, 2026",Seychelles vs Kenya,20-11-2023,Seychelles,SC,2023,FAIL,Lucas Panayi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Lucas Panayi,L Panayi,single,Done
79,400,2220,"World Cup Qualifiers, Africa, 2026",Seychelles vs Kenya,20-11-2023,Seychelles,SC,2023,FAIL,Ellie Sopha,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ellie Sopha,E Sopha,single,Done
80,401,2220,"World Cup Qualifiers, Africa, 2026",Seychelles vs Kenya,20-11-2023,Seychelles,SC,2023,FAIL,Imra Raheriniaina,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Imra Raheriniaina,I Raheriniaina,single,Done
81,403,4251,"World Cup 2014, Qualifiers, CONMEBOL",Peru vs Ecuador,07-Jun-13,Peru,PE,2013,FAIL,Jesús Castillo,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Jesús Castillo,Castillo,single,Done
82,404,4251,"World Cup 2014, Qualifiers, CONMEBOL",Peru vs Ecuador,07-Jun-13,Ecuador,EC,2013,FAIL,Óscar Zambrano,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Óscar Zambrano,Zambrano,single,Done
83,405,4251,"World Cup 2014, Qualifiers, CONMEBOL",Peru vs Ecuador,07-Jun-13,Ecuador,EC,2013,FAIL,Kevin Rodríguez,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Kevin Rodríguez,Rodríguez,single,Done
84,406,4251,"World Cup 2014, Qualifiers, CONMEBOL",Peru vs Ecuador,07-Jun-13,Ecuador,EC,2013,FAIL,Fernando Guerrero,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Fernando Guerrero,Guerrero,single,Done
85,407,4271,"World Cup 2014, Qualifiers, CONMEBOL",Uruguay vs Argentina,15-Oct-13,Argentina,AR,2013,FAIL,Nicolás Domínguez,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Nicolás Domínguez,Domínguez,single,Done
86,415,2736,"World Cup Qualifiers, Asia, 2026",India vs Qatar,21-11-2023,India,IN,2023,FAIL,Lalrindika Ralte,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Lalrindika Ralte,L Ralte,single,Done
87,416,2737,"World Cup Qualifiers, Asia, 2026",Jordan vs Saudi Arabia,21-11-2023,Saudi Arabia,SA,2023,FAIL,Ali Abdullah Hazazi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ali Abdullah Hazazi,Ali Abdullah Hazzazi,single,Done
88,417,2740,"World Cup Qualifiers, Asia, 2026",Bangladesh vs Lebanon,21-11-2023,Bangladesh,BD,2023,FAIL,Mohamed Sohel Rana,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohamed Sohel Rana,Mohamed Sohel Rana,single,Done
89,419,2743,"World Cup Qualifiers, Asia, 2026",Thailand vs China PR,16-11-2023,Thailand,TH,2023,FAIL,Tristan Do,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Tristan Do,T Do,single,Done
90,420,2744,"World Cup Qualifiers, Asia, 2026",Singapore vs Thailand,21-11-2023,Thailand,TH,2023,FAIL,Nitipong Selanon,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Nitipong Selanon,N Selanon,single,Done
91,423,2749,"World Cup Qualifiers, Asia, 2026",Lebanon vs Palestine,16-11-2023,Lebanon,LB,2023,FAIL,Majed Osman,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Majed Osman,Majed Osman,single,Done
92,424,2750,"World Cup Qualifiers, Asia, 2026",Kuwait vs India,16-11-2023,Kuwait,KW,2023,FAIL,Nasser Falah,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohsen Ghareeb,Mohsen Falah,single,Done
93,425,2750,"World Cup Qualifiers, Asia, 2026",Kuwait vs India,16-11-2023,India,IN,2023,FAIL,Lalrindika Ralte,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Lalrindika Ralte,L Ralte,single,Done
94,426,2751,"World Cup Qualifiers, Asia, 2026",Myanmar vs Macao,12-10-2023,Myanmar,MM,2023,FAIL,Kyaw Lwin Moe,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Soe Kyaw Kyaw,Kyaw Soe Moe,single,Done
95,429,2756,"World Cup Qualifiers, Asia, 2026",Bangladesh vs Maldives,17-10-2023,Bangladesh,BD,2023,FAIL,Mohamed Sohel Rana,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohamed Sohel Rana,Mohamed Sohel Rana,single,Done
96,430,2757,"World Cup Qualifiers, Asia, 2026",Syria vs Japan,21-11-2023,Syria,SY,2023,FAIL,Mohammed Osman,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohammed Osman,Mohammed Osman,single,Done
97,431,2759,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Mongolia,12-10-2023,Afghanistan,AF,2023,FAIL,Omid Popalzay,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Omid Popalzay,Omid Popalzay,single,Done
98,432,2759,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Mongolia,12-10-2023,Afghanistan,AF,2023,FAIL,Najim Haidary,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Najim Haidary,Najim Haidary,single,Done
99,433,2759,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Mongolia,12-10-2023,Afghanistan,AF,2023,FAIL,Noor Husin,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Noor Husin,Noor Husin,single,Done
100,434,2759,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Mongolia,12-10-2023,Afghanistan,AF,2023,FAIL,Omran Haydary,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Omran Haydary,Omran Haydary,single,Done
101,442,617,"Euros 2020, Qualifiers",Hungary vs Iceland,12.11.20,Iceland,IS,2020,FAIL,Emil Pálsson,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Emil Pálsson,Palsson,single,Done
102,443,624,"Euros 2020, Qualifiers",Iceland vs Romania,08.10.20,Iceland,IS,2020,FAIL,Emil Pálsson,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Emil Pálsson,Palsson,single,Done
103,450,1744,Nations League 2022-2023,Poland vs Wales,01.06.22,Wales,WA,2022,FAIL,MJ Williams,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Jonny Williams,Jn Williams,single,Done
104,452,2436,"World Cup Qualifiers, Asia, 2018",Oman vs Guam,24-03-2016,Oman,OM,2016,FAIL,Ahmed Mubarak,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ahmed Mubarak,Ahmed Mubarak,single,Done
105,453,2442,"World Cup Qualifiers, Asia, 2018",Cambodia vs Macao,12-03-2015,Cambodia,KH,2015,FAIL,Sovann Ouk,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Sovann Ouk,Sovan Sok,single,Done
106,454,2450,"World Cup Qualifiers, Asia, 2018",Kuwait vs Myanmar,03-09-2015,Kuwait,KW,2015,FAIL,Mesaed Al-Enezi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mesaed Al-Enezi,Musaed Al Enazi,single,Done
107,456,2450,"World Cup Qualifiers, Asia, 2018",Kuwait vs Myanmar,03-09-2015,Myanmar,MM,2015,FAIL,Pyaye Phyo Aung,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Pyaye Phyo Aung,Pyaye Phyo Aung,single,Done
