,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
39358,858,4440,"World Cup 2022, Qualifiers, CONMEBOL",Argentina vs Colombia,01-Feb-22,Argentina,AR,2022,FAIL,"['Lautaro Martínez', 'Lisandro Martínez', 'Pity Martínez', 'Emiliano Martínez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Lautaro Martínez', 'Lisandro Martínez', 'Emiliano Martínez']]",False,"['Lautaro Martínez', 'Lisandro Martínez', 'Pity Martínez', 'Emiliano Martínez']",Martínez,multiple
39361,861,4440,"World Cup 2022, Qualifiers, CONMEBOL",Argentina vs Colombia,01-Feb-22,Argentina,AR,2022,FAIL,"['Lautaro Martínez', 'Lisandro Martínez', 'Pity Martínez', 'Emiliano Martínez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Lautaro Martínez', 'Lisandro Martínez']",False,"['Lautaro Martínez', 'Lisandro Martínez', 'Pity Martínez', 'Emiliano Martínez']",Martínez,multiple
39367,867,4440,"World Cup 2022, Qualifiers, CONMEBOL",Argentina vs Colombia,01-Feb-22,Argentina,AR,2022,FAIL,"['Lautaro Martínez', 'Lisandro Martínez', 'Pity Martínez', 'Emiliano Martínez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Lautaro Martínez', 'Lisandro Martínez']]",False,"['Lautaro Martínez', 'Lisandro Martínez', 'Pity Martínez', 'Emiliano Martínez']",Martínez,multiple
39392,892,4441,"World Cup 2022, Qualifiers, CONMEBOL",Peru vs Ecuador,01-Feb-22,Ecuador,EC,2022,FAIL,"['Ayrton Preciado', 'Angelo Preciado']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Ayrton Preciado', 'Angelo Preciado']]",False,"['Ayrton Preciado', 'Angelo Preciado']",Preciado,multiple
39399,899,4441,"World Cup 2022, Qualifiers, CONMEBOL",Peru vs Ecuador,01-Feb-22,Ecuador,EC,2022,FAIL,"['Ayrton Preciado', 'Angelo Preciado']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Ayrton Preciado', 'Angelo Preciado']",False,"['Ayrton Preciado', 'Angelo Preciado']",Preciado,multiple
39455,955,4444,"World Cup 2022, Qualifiers, CONMEBOL",Uruguay vs Peru,24-Mar-22,Uruguay,UY,2022,FAIL,"['Luis Suárez', 'Mathías Suárez', 'Damián Suárez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Luis Suárez', 'Damián Suárez']]",False,"['Luis Suárez', 'Mathías Suárez', 'Damián Suárez']",Suárez,multiple
39480,980,4445,"World Cup 2022, Qualifiers, CONMEBOL",Brazil vs Chile,24-Mar-22,Chile,CL,2022,FAIL,"['Marcelo Díaz', 'Paulo Díaz', 'Nicolás Díaz', 'Ben Brereton Díaz']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Paulo Díaz', 'Ben Brereton Díaz']]",False,"['Marcelo Díaz', 'Paulo Díaz', 'Nicolás Díaz', 'Ben Brereton Díaz']",Díaz,multiple
39502,1002,4446,"World Cup 2022, Qualifiers, CONMEBOL",Paraguay vs Ecuador,24-Mar-22,Ecuador,EC,2022,FAIL,"['Ayrton Preciado', 'Angelo Preciado']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Ayrton Preciado', 'Angelo Preciado']]",False,"['Ayrton Preciado', 'Angelo Preciado']",Preciado,multiple
39521,1021,4447,"World Cup 2022, Qualifiers, CONMEBOL",Argentina vs Venezuela,25-Mar-22,Argentina,AR,2022,FAIL,"['Ángel Correa', 'Joaquín Correa']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Ángel Correa', 'Joaquín Correa']",False,"['Ángel Correa', 'Joaquín Correa']",Correa,multiple
39529,1029,4447,"World Cup 2022, Qualifiers, CONMEBOL",Argentina vs Venezuela,25-Mar-22,Venezuela,VE,2022,FAIL,"['Josef Martínez', 'Adrián Martínez', 'José Martínez', 'David Martínez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Josef Martínez', 'José Martínez']]",False,"['Josef Martínez', 'Adrián Martínez', 'José Martínez', 'David Martínez']",Martínez,multiple
39533,1033,4447,"World Cup 2022, Qualifiers, CONMEBOL",Argentina vs Venezuela,25-Mar-22,Venezuela,VE,2022,FAIL,"['José Martínez', 'Josef Martínez', 'David Martínez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['José Martínez', 'Josef Martínez']",False,"['José Martínez', 'Josef Martínez', 'David Martínez']",Martinez,multiple
39553,1053,4448,"World Cup 2022, Qualifiers, CONMEBOL",Peru vs Paraguay,29-Mar-22,Paraguay,PY,2022,FAIL,"['Óscar Romero', 'Ángel Romero']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Óscar Romero', 'Ángel Romero']",False,"['Óscar Romero', 'Ángel Romero']",Romero,multiple
39583,1083,4450,"World Cup 2022, Qualifiers, CONMEBOL",Venezuela vs Colombia,29-Mar-22,Venezuela,VE,2022,FAIL,"['Josef Martínez', 'Adrián Martínez', 'José Martínez', 'David Martínez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Josef Martínez', 'José Martínez']]",False,"['Josef Martínez', 'Adrián Martínez', 'José Martínez', 'David Martínez']",Martínez,multiple
40331,731,1852,Nations League 2022-2023,Latvia vs Andorra,03.06.22,Latvia,LV,2022,FAIL,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Roberts Savalnieks', 'Davis Ikaunieks']",False,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",Savaļnieks,multiple
40341,741,1852,Nations League 2022-2023,Latvia vs Andorra,03.06.22,Andorra,AD,2022,FAIL,"['Jordi Rubio', 'Jesús Rubio']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Jordi Rubio', 'Jesús Rubio']",False,"['Jordi Rubio', 'Jesús Rubio']",Ch Rubio,multiple
40376,776,1854,Nations League 2022-2023,Latvia vs Liechtenstein,06.06.22,Latvia,LV,2022,FAIL,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Roberts Savalnieks', 'Davis Ikaunieks']]",False,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",Savaļnieks,multiple
40430,830,1856,Nations League 2022-2023,Moldova vs Latvia,10.06.22,Latvia,LV,2022,FAIL,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Roberts Savalnieks', 'Davis Ikaunieks']]",False,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",Savaļnieks,multiple
40439,839,1857,Nations League 2022-2023,Andorra vs Liechtenstein,10.06.22,Andorra,AD,2022,FAIL,"['Jordi Rubio', 'Jesús Rubio']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Jordi Rubio', 'Jesús Rubio']]",False,"['Jordi Rubio', 'Jesús Rubio']",Ch Rubio,multiple
40472,872,1858,Nations League 2022-2023,Moldova vs Andorra,14.06.22,Andorra,AD,2022,FAIL,"['Jordi Rubio', 'Jesús Rubio']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Jordi Rubio', 'Jesús Rubio']]",False,"['Jordi Rubio', 'Jesús Rubio']",Ch Rubio,multiple
40495,895,1859,Nations League 2022-2023,Liechtenstein vs Latvia,14.06.22,Latvia,LV,2022,FAIL,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Roberts Savalnieks', 'Davis Ikaunieks']",False,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",Savaļnieks,multiple
40508,908,1860,Nations League 2022-2023,Latvia vs Moldova,22.09.22,Latvia,LV,2022,FAIL,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Roberts Savalnieks', 'Davis Ikaunieks']]",False,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",Savaļnieks,multiple
40538,938,1861,Nations League 2022-2023,Liechtenstein vs Andorra,22.09.22,Andorra,AD,2022,FAIL,"['Jordi Rubio', 'Jesús Rubio']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Jordi Rubio', 'Jesús Rubio']]",False,"['Jordi Rubio', 'Jesús Rubio']",Ch Rubio,multiple
40562,962,1862,Nations League 2022-2023,Andorra vs Latvia,25.09.22,Latvia,LV,2022,FAIL,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Roberts Savalnieks', 'Davis Ikaunieks']]",False,"['Roberts Savalnieks', 'Davis Ikaunieks', 'Janis Beks']",Savaļnieks,multiple
40845,145,2585,"World Cup Qualifiers, Asia, 2022",Mongolia vs Tajikistan,10-09-2019,Tajikistan,TJ,2019,FAIL,"['Davronzhon Ergashev', 'Dzhakhongir Ergashev', 'Dorobdzhon Ergashev']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Davronzhon Ergashev', 'Dzhakhongir Ergashev']]",False,"['Davronzhon Ergashev', 'Dzhakhongir Ergashev', 'Dorobdzhon Ergashev']",D Ergashev,multiple
41082,382,2596,"World Cup Qualifiers, Asia, 2022",Malaysia vs Vietnam,11-6-2021,Malaysia,MY,2021,FAIL,"['Syamim Yahya', 'Syahrul Azwari', 'Syawal Nordin', 'Syazwan Zaipol', 'Syazwan Andik', 'Syahmi Safari', 'Syamer Kutty', 'Syazwan Zainon', 'Syafiq Ahmad', 'Syahir Bashah']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Syamer Kutty', 'Syafiq Ahmad']",False,"['Syamim Yahya', 'Syahrul Azwari', 'Syawal Nordin', 'Syazwan Zaipol', 'Syazwan Andik', 'Syahmi Safari', 'Syamer Kutty', 'Syazwan Zainon', 'Syafiq Ahmad', 'Syahir Bashah']",Sya,multiple
41303,603,2606,"World Cup Qualifiers, Asia, 2022",Malaysia vs United Arab Emirates,10-09-2019,Malaysia,MY,2019,FAIL,"['Syamim Yahya', 'Syahrul Azwari', 'Syawal Nordin', 'Syazwan Zaipol', 'Syazwan Andik', 'Syahmi Safari', 'Syamer Kutty', 'Syazwan Zainon', 'Syafiq Ahmad', 'Syahir Bashah']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Syahmi Safari', 'Syamer Kutty', 'Syafiq Ahmad']",False,"['Syamim Yahya', 'Syahrul Azwari', 'Syawal Nordin', 'Syazwan Zaipol', 'Syazwan Andik', 'Syahmi Safari', 'Syamer Kutty', 'Syazwan Zainon', 'Syafiq Ahmad', 'Syahir Bashah']",Sya,multiple
41424,724,2611,"World Cup Qualifiers, Asia, 2022",Indonesia vs Malaysia,5-9-2019,Malaysia,MY,2019,FAIL,"['Syamim Yahya', 'Syahrul Azwari', 'Syawal Nordin', 'Syazwan Zaipol', 'Syazwan Andik', 'Syahmi Safari', 'Syamer Kutty', 'Syazwan Zainon', 'Syafiq Ahmad', 'Syahir Bashah']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Syahmi Safari', 'Syamer Kutty', 'Syafiq Ahmad']]",False,"['Syamim Yahya', 'Syahrul Azwari', 'Syawal Nordin', 'Syazwan Zaipol', 'Syazwan Andik', 'Syahmi Safari', 'Syamer Kutty', 'Syazwan Zainon', 'Syafiq Ahmad', 'Syahir Bashah']",Sya,multiple
41839,39,305,World Cup 2022,Senegal vs Netherlands,21.11.22,Netherlands,NL,2022,FAIL,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Luuk de Jong', 'Frenkie de Jong']]",False,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",de Jong,multiple
41873,73,307,World Cup 2022,Netherlands vs Ecuador,25.11.22,Netherlands,NL,2022,FAIL,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Luuk de Jong', 'Frenkie de Jong']]",False,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",de Jong,multiple
41894,94,308,World Cup 2022,Netherlands vs Qatar,29.11.22,Netherlands,NL,2022,FAIL,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Luuk de Jong', 'Frenkie de Jong']]",False,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",de Jong,multiple
42074,274,316,World Cup 2022,Argentina vs Saudi Arabia,22.11.22,Argentina,AR,2022,FAIL,"['Lautaro Martínez', 'Lisandro Martínez']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Lautaro Martínez', 'Lisandro Martínez']",False,"['Lautaro Martínez', 'Lisandro Martínez']",L Martínez,multiple
42140,340,319,World Cup 2022,Argentina vs Mexico,26.11.22,Argentina,AR,2022,FAIL,"['Lautaro Martínez', 'Lisandro Martínez']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Lautaro Martínez', 'Lisandro Martínez']]",False,"['Lautaro Martínez', 'Lisandro Martínez']",L Martínez,multiple
42627,827,341,World Cup 2022,Brazil vs Serbia,24.11.22,Serbia,RS,2022,FAIL,"['Nikola Milenkovic', 'Milos Veljkovic', 'Milan Pavkov']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Nikola Milenkovic', 'Milos Veljkovic']",False,"['Nikola Milenkovic', 'Milos Veljkovic', 'Milan Pavkov']",Milenković,multiple
42649,849,342,World Cup 2022,Cameroon vs Serbia,28.11.22,Serbia,RS,2022,FAIL,"['Nikola Milenkovic', 'Milos Veljkovic', 'Milan Pavkov']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Nikola Milenkovic', 'Milos Veljkovic']]",False,"['Nikola Milenkovic', 'Milos Veljkovic', 'Milan Pavkov']",Milenković,multiple
42704,904,345,World Cup 2022,Serbia vs Switzerland,02.12.22,Serbia,RS,2022,FAIL,"['Nikola Milenkovic', 'Milos Veljkovic', 'Milan Pavkov']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Nikola Milenkovic', 'Milos Veljkovic']]",False,"['Nikola Milenkovic', 'Milos Veljkovic', 'Milan Pavkov']",Milenković,multiple
42827,1027,350,World Cup 2022,South Korea vs Portugal,02.12.22,Portugal,PT,2022,FAIL,"['Adrien Silva', 'André Silva', 'António Silva']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['André Silva', 'António Silva']",False,"['Adrien Silva', 'André Silva', 'António Silva']",A Silva,multiple
42915,15,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Guinea,GN,2015,FAIL,"['Issiaga Sylla', 'Idrissa Sylla', 'Ismaël Sylla']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Issiaga Sylla', 'Idrissa Sylla']",False,"['Issiaga Sylla', 'Idrissa Sylla', 'Ismaël Sylla']",I Sylla,multiple
42921,21,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Guinea,GN,2015,FAIL,"['Issiaga Sylla', 'Idrissa Sylla', 'Ismaël Sylla']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Issiaga Sylla', 'Idrissa Sylla']",False,"['Issiaga Sylla', 'Idrissa Sylla', 'Ismaël Sylla']",I Sylla,multiple
43011,111,1927,"World Cup Qualifiers, Africa, 2018",Guinea vs Libya,31-08-2017,Guinea,GN,2017,FAIL,"['Alsény Bangoura', 'Alkhaly Bangoura', 'Aboubacar Bangoura']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Alsény Bangoura', 'Alkhaly Bangoura']",False,"['Alsény Bangoura', 'Alkhaly Bangoura', 'Aboubacar Bangoura']",A Bangoura,multiple
43453,553,1947,"World Cup Qualifiers, Africa, 2018",Guinea vs Congo DR,13-11-2016,Guinea,GN,2016,FAIL,"['Issiaga Sylla', 'Idrissa Sylla', 'Ismaël Sylla']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Issiaga Sylla', 'Idrissa Sylla']",False,"['Issiaga Sylla', 'Idrissa Sylla', 'Ismaël Sylla']",I Sylla,multiple
43458,558,1947,"World Cup Qualifiers, Africa, 2018",Guinea vs Congo DR,13-11-2016,Guinea,GN,2016,FAIL,"['Issiaga Sylla', 'Idrissa Sylla', 'Ismaël Sylla']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Issiaga Sylla', 'Idrissa Sylla']",False,"['Issiaga Sylla', 'Idrissa Sylla', 'Ismaël Sylla']",I Sylla,multiple
43665,765,1956,"World Cup Qualifiers, Africa, 2018",Lesotho vs Comoros,13-10-2015,Comoros,KM,2015,FAIL,"['Nakim Youssoufa', 'Camal Youssoufa', 'Youssouf Ahamadi']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Nakim Youssoufa', 'Youssouf Ahamadi']",False,"['Nakim Youssoufa', 'Camal Youssoufa', 'Youssouf Ahamadi']",T Youssoufa,multiple
43968,1068,1970,"World Cup Qualifiers, Africa, 2018",Libya vs Guinea,04-09-2017,Guinea,GN,2017,FAIL,"['Alsény Bangoura', 'Alkhaly Bangoura', 'Aboubacar Bangoura']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Alsény Bangoura', 'Alkhaly Bangoura']]",False,"['Alsény Bangoura', 'Alkhaly Bangoura', 'Aboubacar Bangoura']",A Bangoura,multiple
45213,113,4355,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Paraguay,05-Oct-17,Colombia,CO,2017,FAIL,"['Carlos Sánchez', 'Davinson Sánchez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Carlos Sánchez', 'Davinson Sánchez']",False,"['Carlos Sánchez', 'Davinson Sánchez']",Sánchez,multiple
45215,115,4355,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Paraguay,05-Oct-17,Colombia,CO,2017,FAIL,"['Carlos Sánchez', 'Davinson Sánchez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Carlos Sánchez', 'Davinson Sánchez']]",False,"['Carlos Sánchez', 'Davinson Sánchez']",Sánchez,multiple
45229,129,4355,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Paraguay,05-Oct-17,Paraguay,PY,2017,FAIL,"['Óscar Romero', 'Ángel Romero']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Óscar Romero', 'Ángel Romero']",False,"['Óscar Romero', 'Ángel Romero']",Romero,multiple
45230,130,4355,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Paraguay,05-Oct-17,Paraguay,PY,2017,FAIL,"['Óscar Romero', 'Ángel Romero']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Óscar Romero', 'Ángel Romero']",False,"['Óscar Romero', 'Ángel Romero']",Romero,multiple
45250,150,4356,"World Cup 2018, Qualifiers, CONMEBOL",Chile vs Ecuador,05-Oct-17,Ecuador,EC,2017,FAIL,"['Renato Ibarra', 'Romario Ibarra']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Renato Ibarra', 'Romario Ibarra']",False,"['Renato Ibarra', 'Romario Ibarra']",Ibarra,multiple
45282,182,4358,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Argentina,10-Oct-17,Ecuador,EC,2017,FAIL,"['Renato Ibarra', 'Romario Ibarra']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Renato Ibarra', 'Romario Ibarra']]",False,"['Renato Ibarra', 'Romario Ibarra']",Ibarra,multiple
45285,185,4358,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Argentina,10-Oct-17,Ecuador,EC,2017,FAIL,"['Renato Ibarra', 'Romario Ibarra']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Renato Ibarra', 'Romario Ibarra']",False,"['Renato Ibarra', 'Romario Ibarra']",Ibarra,multiple
45311,211,4359,"World Cup 2018, Qualifiers, CONMEBOL",Peru vs Colombia,10-Oct-17,Colombia,CO,2017,FAIL,"['Carlos Sánchez', 'Davinson Sánchez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Carlos Sánchez', 'Davinson Sánchez']]",False,"['Carlos Sánchez', 'Davinson Sánchez']",Sánchez,multiple
45315,215,4359,"World Cup 2018, Qualifiers, CONMEBOL",Peru vs Colombia,10-Oct-17,Colombia,CO,2017,FAIL,"['Carlos Sánchez', 'Davinson Sánchez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Carlos Sánchez', 'Davinson Sánchez']]",False,"['Carlos Sánchez', 'Davinson Sánchez']",Sánchez,multiple
45322,222,4360,"World Cup 2018, Qualifiers, CONMEBOL",Paraguay vs Venezuela,10-Oct-17,Paraguay,PY,2017,FAIL,"['Joel Silva', 'Paulo da Silva', 'Antony Silva']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Paulo da Silva', 'Antony Silva']",False,"['Joel Silva', 'Paulo da Silva', 'Antony Silva']",d Silva,multiple
45325,225,4360,"World Cup 2018, Qualifiers, CONMEBOL",Paraguay vs Venezuela,10-Oct-17,Paraguay,PY,2017,FAIL,"['Óscar Romero', 'Ángel Romero']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Óscar Romero', 'Ángel Romero']]",False,"['Óscar Romero', 'Ángel Romero']",Romero,multiple
45330,230,4360,"World Cup 2018, Qualifiers, CONMEBOL",Paraguay vs Venezuela,10-Oct-17,Paraguay,PY,2017,FAIL,"['Óscar Romero', 'Ángel Romero']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Óscar Romero', 'Ángel Romero']]",False,"['Óscar Romero', 'Ángel Romero']",Romero,multiple
45415,315,4365,"World Cup 2022, Qualifiers, CONMEBOL",Uruguay vs Chile,08-Oct-20,Uruguay,UY,2020,FAIL,"['Cristian Rodríguez', 'Jonathan Rodríguez', 'Brian Rodríguez', 'José Luis Rodríguez', 'Randall Rodríguez', 'Luciano Rodríguez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Jonathan Rodríguez', 'Brian Rodríguez']",False,"['Cristian Rodríguez', 'Jonathan Rodríguez', 'Brian Rodríguez', 'José Luis Rodríguez', 'Randall Rodríguez', 'Luciano Rodríguez']",Rodríguez,multiple
45420,320,4365,"World Cup 2022, Qualifiers, CONMEBOL",Uruguay vs Chile,08-Oct-20,Chile,CL,2020,FAIL,"['Marcelo Díaz', 'Paulo Díaz', 'Nicolás Díaz', 'Ben Brereton Díaz']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Paulo Díaz', 'Nicolás Díaz']",False,"['Marcelo Díaz', 'Paulo Díaz', 'Nicolás Díaz', 'Ben Brereton Díaz']",Díaz,multiple
45423,323,4365,"World Cup 2022, Qualifiers, CONMEBOL",Uruguay vs Chile,08-Oct-20,Chile,CL,2020,FAIL,"['Marcelo Díaz', 'Paulo Díaz', 'Nicolás Díaz', 'Ben Brereton Díaz']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Paulo Díaz', 'Nicolás Díaz']",False,"['Marcelo Díaz', 'Paulo Díaz', 'Nicolás Díaz', 'Ben Brereton Díaz']",Díaz,multiple
45447,347,4366,"World Cup 2022, Qualifiers, CONMEBOL",Argentina vs Ecuador,08-Oct-20,Ecuador,EC,2020,FAIL,"['Renato Ibarra', 'Romario Ibarra']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Renato Ibarra', 'Romario Ibarra']",False,"['Renato Ibarra', 'Romario Ibarra']",Ibarra,multiple
45486,386,4368,"World Cup 2022, Qualifiers, CONMEBOL",Brazil vs Bolivia,09-Oct-20,Bolivia,BO,2020,FAIL,"['José Sagredo', 'Jesús Sagredo']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['José Sagredo', 'Jesús Sagredo']",False,"['José Sagredo', 'Jesús Sagredo']",Sagredo,multiple
45489,389,4368,"World Cup 2022, Qualifiers, CONMEBOL",Brazil vs Bolivia,09-Oct-20,Bolivia,BO,2020,FAIL,"['José Sagredo', 'Jesús Sagredo']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['José Sagredo', 'Jesús Sagredo']",False,"['José Sagredo', 'Jesús Sagredo']",Sagredo,multiple
45500,400,4369,"World Cup 2022, Qualifiers, CONMEBOL",Bolivia vs Argentina,13-Oct-20,Bolivia,BO,2020,FAIL,"['José Sagredo', 'Jesús Sagredo']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['José Sagredo', 'Jesús Sagredo']]",False,"['José Sagredo', 'Jesús Sagredo']",Sagredo,multiple
45537,437,4370,"World Cup 2022, Qualifiers, CONMEBOL",Ecuador vs Uruguay,13-Oct-20,Uruguay,UY,2020,FAIL,"['Cristian Rodríguez', 'Jonathan Rodríguez', 'Brian Rodríguez', 'José Luis Rodríguez', 'Randall Rodríguez', 'Luciano Rodríguez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Jonathan Rodríguez', 'Brian Rodríguez']]",False,"['Cristian Rodríguez', 'Jonathan Rodríguez', 'Brian Rodríguez', 'José Luis Rodríguez', 'Randall Rodríguez', 'Luciano Rodríguez']",Rodríguez,multiple
45586,486,4373,"World Cup 2022, Qualifiers, CONMEBOL",Chile vs Colombia,13-Oct-20,Chile,CL,2020,FAIL,"['Marcelo Díaz', 'Paulo Díaz', 'Nicolás Díaz', 'Ben Brereton Díaz']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Paulo Díaz', 'Nicolás Díaz']]",False,"['Marcelo Díaz', 'Paulo Díaz', 'Nicolás Díaz', 'Ben Brereton Díaz']",Díaz,multiple
45621,521,4374,"World Cup 2022, Qualifiers, CONMEBOL",Bolivia vs Ecuador,12-Nov-20,Ecuador,EC,2020,FAIL,"['Felipe Caicedo', 'Luis Caicedo', 'Marcos Caicedo', 'Romario Caicedo', 'Beder Caicedo', 'Moisés Caicedo', 'Jordy Caicedo']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Beder Caicedo', 'Moisés Caicedo']",False,"['Felipe Caicedo', 'Luis Caicedo', 'Marcos Caicedo', 'Romario Caicedo', 'Beder Caicedo', 'Moisés Caicedo', 'Jordy Caicedo']",Caicedo,multiple
