"interval","sum_mv_prediction_correct","average_mv_prediction_correct","sample_size"
3210000,209,0.236425339366516,884
3220000,209,0.236158192090395,885
3230000,209,0.23589164785553,886
3240000,209,0.23589164785553,886
3250000,209,0.23536036036036,888
3260000,209,0.23536036036036,888
3270000,209,0.235095613048369,889
3280000,209,0.234304932735426,892
3290000,209,0.234304932735426,892
3300000,210,0.234375,896
3310000,210,0.234113712374582,897
3320000,210,0.234113712374582,897
3330000,211,0.234184239733629,901
3340000,212,0.235033259423503,902
3350000,212,0.234513274336283,904
3360000,212,0.233737596471885,907
3370000,212,0.233223322332233,909
3380000,213,0.233809001097695,911
3390000,213,0.233041575492341,914
3400000,214,0.233115468409586,918
3410000,216,0.234527687296417,921
3420000,216,0.234273318872017,922
3430000,216,0.233766233766234,924
3440000,216,0.233766233766234,924
3450000,217,0.234088457389428,927
3460000,217,0.234088457389428,927
3470000,217,0.234088457389428,927
3480000,217,0.232832618025751,932
3490000,217,0.232334047109208,934
3500000,218,0.233155080213904,935
3510000,218,0.233155080213904,935
3520000,218,0.233155080213904,935
3530000,219,0.233475479744136,938
3540000,219,0.233475479744136,938
3550000,219,0.232731137088204,941
3560000,219,0.232731137088204,941
3570000,219,0.232731137088204,941
3580000,219,0.232484076433121,942
3590000,219,0.232237539766702,943
3600000,219,0.231746031746032,945
3610000,220,0.232312565997888,947
3620000,221,0.232876712328767,949
3630000,221,0.232631578947368,950
3640000,222,0.233193277310924,952
3650000,224,0.234800838574423,954
3660000,226,0.236401673640167,956
3670000,226,0.236154649947753,957
3680000,226,0.235908141962422,958
3690000,227,0.236704900938478,959
3700000,229,0.238045738045738,962
3710000,229,0.238045738045738,962
3720000,229,0.238045738045738,962
3730000,229,0.237798546209761,963
3740000,230,0.238341968911917,965
3750000,230,0.238095238095238,966
3760000,231,0.238883143743537,967
3770000,231,0.238883143743537,967
3780000,233,0.240454076367389,969
3790000,233,0.240454076367389,969
3800000,234,0.240246406570842,974
3810000,234,0.240246406570842,974
3820000,234,0.24,975
3830000,235,0.240532241555783,977
3840000,235,0.240286298568507,978
3850000,236,0.240816326530612,980
3860000,236,0.240081383519837,983
3870000,238,0.241379310344828,986
3880000,240,0.242424242424242,990
3890000,240,0.242424242424242,990
3900000,241,0.242943548387097,992
3910000,241,0.24269889224572,993
3920000,241,0.24269889224572,993
3930000,241,0.24269889224572,993
3940000,242,0.242971887550201,996
3950000,243,0.243486973947896,998
3960000,243,0.243486973947896,998
3970000,243,0.243486973947896,998
3980000,243,0.243243243243243,999
3990000,243,0.243243243243243,999
4000000,243,0.242757242757243,1001
4010000,243,0.242757242757243,1001
4020000,244,0.243512974051896,1002
4030000,245,0.243781094527363,1005
4040000,245,0.243538767395626,1006
4050000,245,0.242574257425743,1010
4060000,245,0.241855873642646,1013
4070000,245,0.241855873642646,1013
4080000,246,0.242125984251968,1016
4090000,247,0.242632612966601,1018
4100000,247,0.242156862745098,1020
4110000,247,0.242156862745098,1020
4120000,247,0.241919686581783,1021
4130000,247,0.2412109375,1024
4140000,247,0.240975609756098,1025
4150000,247,0.240272373540856,1028
4160000,247,0.240272373540856,1028
4170000,247,0.240272373540856,1028
4180000,247,0.240038872691934,1029
4190000,247,0.240038872691934,1029
4200000,249,0.240812379110251,1034
4210000,249,0.240812379110251,1034
4220000,249,0.240812379110251,1034
4230000,249,0.24034749034749,1036
4240000,249,0.24034749034749,1036
4250000,249,0.24034749034749,1036
4260000,249,0.24034749034749,1036
4270000,249,0.24034749034749,1036
4280000,249,0.240115718418515,1037
4290000,249,0.239884393063584,1038
4300000,249,0.239423076923077,1040
4310000,249,0.239423076923077,1040
4320000,249,0.239423076923077,1040
4330000,249,0.238963531669866,1042
4340000,249,0.238734419942474,1043
4350000,249,0.237595419847328,1048
4360000,249,0.237368922783603,1049
4370000,249,0.237368922783603,1049
4380000,249,0.237142857142857,1050
4390000,249,0.237142857142857,1050
4400000,249,0.236467236467236,1053
4410000,249,0.236242884250474,1054
4420000,249,0.236242884250474,1054
4430000,249,0.236242884250474,1054
4440000,250,0.23696682464455,1055
4450000,250,0.236742424242424,1056
4460000,250,0.236742424242424,1056
4470000,250,0.236742424242424,1056
4480000,250,0.236294896030246,1058
4490000,250,0.236294896030246,1058
4500000,251,0.236792452830189,1060
4510000,252,0.23751178133836,1061
4520000,252,0.23751178133836,1061
4530000,252,0.23751178133836,1061
4540000,252,0.23751178133836,1061
4550000,253,0.238005644402634,1063
4560000,253,0.238005644402634,1063
4570000,253,0.237781954887218,1064
4580000,253,0.237558685446009,1065
4590000,253,0.237113402061856,1067
4600000,253,0.237113402061856,1067
4610000,253,0.23689138576779,1068
4620000,253,0.23666978484565,1069
4630000,253,0.23666978484565,1069
4640000,253,0.23666978484565,1069
4650000,255,0.237430167597765,1074
4660000,255,0.237209302325581,1075
4670000,255,0.237209302325581,1075
4680000,256,0.23769730733519,1077
4690000,256,0.23747680890538,1078
4700000,256,0.2368177613321,1081
4710000,256,0.2368177613321,1081
4720000,257,0.23730378578024,1083
4730000,257,0.237084870848708,1084
4740000,258,0.23778801843318,1085
4750000,258,0.237350505979761,1087
4760000,258,0.237132352941176,1088
4770000,258,0.236914600550964,1089
4780000,258,0.236914600550964,1089
4790000,258,0.236914600550964,1089
4800000,258,0.236697247706422,1090
4810000,258,0.236263736263736,1092
4820000,258,0.236263736263736,1092
4830000,258,0.236047575480329,1093
4840000,258,0.235831809872029,1094
4850000,258,0.235186873290793,1097
4860000,258,0.235186873290793,1097
4870000,258,0.234972677595628,1098
4880000,258,0.234545454545455,1100
4890000,258,0.234545454545455,1100
4900000,258,0.23433242506812,1101
4910000,259,0.234389140271493,1105
4920000,259,0.234389140271493,1105
4930000,259,0.233965672990063,1107
4940000,259,0.233543733092876,1109
4950000,259,0.233333333333333,1110
4960000,259,0.233123312331233,1111
4970000,259,0.233123312331233,1111
4980000,259,0.233123312331233,1111
4990000,259,0.232913669064748,1112
5000000,260,0.233602875112309,1113
5010000,260,0.233602875112309,1113
5020000,261,0.234290843806104,1114
5030000,261,0.234080717488789,1115
5040000,261,0.234080717488789,1115
5050000,261,0.233661593554163,1117
5060000,261,0.233243967828418,1119
5070000,261,0.233243967828418,1119
5080000,261,0.233243967828418,1119
5090000,261,0.233243967828418,1119
5100000,261,0.232620320855615,1122
5110000,261,0.232620320855615,1122
5120000,261,0.232620320855615,1122
5130000,263,0.233985765124555,1124
5140000,263,0.233777777777778,1125
5150000,263,0.233777777777778,1125
5160000,263,0.233362910381544,1127
5170000,263,0.233362910381544,1127
5180000,263,0.233156028368794,1128
5190000,263,0.233156028368794,1128
5200000,264,0.233835252435784,1129
5210000,264,0.23342175066313,1131
5220000,264,0.23342175066313,1131
5230000,264,0.23321554770318,1132
5240000,264,0.23321554770318,1132
5250000,265,0.2336860670194,1134
5260000,265,0.2336860670194,1134
5270000,265,0.2336860670194,1134
5280000,265,0.232660228270413,1139
5290000,265,0.232456140350877,1140
5300000,266,0.233128834355828,1141
5310000,266,0.23292469352014,1142
5320000,266,0.232720909886264,1143
5330000,266,0.232517482517483,1144
5340000,266,0.232517482517483,1144
5350000,266,0.232314410480349,1145
5360000,267,0.232984293193717,1146
5370000,267,0.232984293193717,1146
5380000,267,0.232984293193717,1146
5390000,267,0.232984293193717,1146
5400000,267,0.232375979112272,1149
5410000,267,0.232173913043478,1150
5420000,267,0.231972198088619,1151
5430000,267,0.231569817866435,1153
5440000,267,0.231168831168831,1155
5450000,270,0.232959447799827,1159
5460000,270,0.232758620689655,1160
5470000,270,0.232758620689655,1160
5480000,271,0.233218588640275,1162
5490000,272,0.233476394849785,1165
5500000,272,0.23327615780446,1166
5510000,273,0.233532934131737,1169
5520000,273,0.233532934131737,1169
5530000,274,0.23398804440649,1171
5540000,274,0.23398804440649,1171
5550000,275,0.234241908006814,1174
5560000,276,0.23469387755102,1176
5570000,277,0.235344095157179,1177
5580000,277,0.234745762711864,1180
5590000,277,0.23454699407282,1181
5600000,277,0.23454699407282,1181
5610000,277,0.234348561759729,1182
5620000,277,0.234348561759729,1182
5630000,277,0.233755274261603,1185
5640000,277,0.233755274261603,1185
5650000,277,0.233558178752108,1186
5660000,277,0.233558178752108,1186
5670000,277,0.233361415332772,1187
5680000,277,0.233164983164983,1188
5690000,277,0.232968881412952,1189
5700000,277,0.232577665827036,1191
5710000,277,0.23238255033557,1192
5720000,277,0.23238255033557,1192
5730000,277,0.232187761944677,1193
5740000,277,0.232187761944677,1193
5750000,277,0.231993299832496,1194
5760000,277,0.231993299832496,1194
5770000,277,0.231993299832496,1194
5780000,277,0.231799163179916,1195
5790000,277,0.231799163179916,1195
5800000,280,0.233139050791007,1201
5810000,282,0.23421926910299,1204
5820000,282,0.233830845771144,1206
5830000,282,0.233443708609272,1208
5840000,282,0.232865400495458,1211
5850000,282,0.232673267326733,1212
5860000,282,0.232673267326733,1212
5870000,282,0.232673267326733,1212
5880000,282,0.232289950576606,1214
5890000,282,0.232289950576606,1214
5900000,282,0.231907894736842,1216
5910000,282,0.231907894736842,1216
5920000,282,0.231907894736842,1216
5930000,282,0.231717337715694,1217
5940000,282,0.231527093596059,1218
5950000,282,0.231527093596059,1218
5960000,282,0.231337161607875,1219
5970000,282,0.231147540983607,1220
5980000,283,0.231777231777232,1221
5990000,283,0.231777231777232,1221
6000000,283,0.231398201144726,1223
6010000,283,0.231398201144726,1223
6020000,283,0.231398201144726,1223
6030000,283,0.231209150326797,1224
6040000,283,0.230831973898858,1226
6050000,283,0.23026851098454,1229
6060000,283,0.23026851098454,1229
6070000,283,0.230081300813008,1230
6080000,283,0.229894394800975,1231
6090000,283,0.229894394800975,1231
6100000,283,0.229707792207792,1232
6110000,283,0.229707792207792,1232
6120000,283,0.229707792207792,1232
6130000,283,0.229521492295215,1233
6140000,283,0.229521492295215,1233
6150000,284,0.22995951417004,1235
6160000,284,0.229773462783172,1236
6170000,284,0.229402261712439,1238
6180000,284,0.229402261712439,1238
6190000,284,0.229402261712439,1238
6200000,285,0.230024213075061,1239
6210000,285,0.229653505237712,1241
6220000,286,0.230088495575221,1243
6230000,286,0.229718875502008,1245
6240000,286,0.229718875502008,1245
6250000,286,0.229534510433387,1246
6260000,286,0.22935044105854,1247
6270000,287,0.229967948717949,1248
6280000,287,0.229967948717949,1248
6290000,287,0.229967948717949,1248
6300000,287,0.229050279329609,1253
6310000,287,0.229050279329609,1253
6320000,287,0.228867623604466,1254
6330000,287,0.228503184713376,1256
6340000,287,0.228321400159109,1257
6350000,287,0.228139904610493,1258
6360000,287,0.227958697378872,1259
6370000,287,0.227958697378872,1259
6380000,287,0.227777777777778,1260
6390000,287,0.227777777777778,1260
6400000,287,0.227236737925574,1263
6410000,287,0.227236737925574,1263
6420000,287,0.227236737925574,1263
6430000,287,0.227236737925574,1263
6440000,287,0.227236737925574,1263
6450000,288,0.227308602999211,1267
6460000,288,0.226950354609929,1269
6470000,289,0.22755905511811,1270
6480000,289,0.227380015735641,1271
6490000,290,0.227987421383648,1272
6500000,290,0.227987421383648,1272
6510000,290,0.227987421383648,1272
6520000,290,0.227808326787117,1273
6530000,291,0.228235294117647,1275
6540000,291,0.228056426332288,1276
6550000,292,0.22866092404072,1277
6560000,292,0.22848200312989,1278
6570000,293,0.22890625,1280
6580000,293,0.228371005455963,1283
6590000,293,0.228371005455963,1283
6600000,294,0.228615863141524,1286
6610000,294,0.228615863141524,1286
6620000,295,0.229215229215229,1287
6630000,295,0.229215229215229,1287
6640000,295,0.229037267080745,1288
6650000,297,0.22969837587007,1293
6660000,297,0.22952086553323,1294
6670000,297,0.229166666666667,1296
6680000,297,0.229166666666667,1296
6690000,297,0.228989976869699,1297
6700000,297,0.228637413394919,1299
6710000,298,0.229230769230769,1300
6720000,298,0.229054573405073,1301
6730000,298,0.228527607361963,1304
6740000,298,0.228527607361963,1304
6750000,298,0.228177641653905,1306
6760000,298,0.228177641653905,1306
6770000,299,0.228418640183346,1309
6780000,299,0.228418640183346,1309
6790000,299,0.22824427480916,1310
6800000,301,0.229246001523229,1313
6810000,301,0.229246001523229,1313
6820000,301,0.229071537290715,1314
6830000,302,0.229135053110774,1318
6840000,302,0.228787878787879,1320
6850000,302,0.228614685844058,1321
6860000,302,0.228614685844058,1321
6870000,302,0.228441754916793,1322
6880000,302,0.228441754916793,1322
6890000,303,0.229024943310658,1323
6900000,303,0.229024943310658,1323
6910000,303,0.229024943310658,1323
6920000,303,0.228851963746224,1324
6930000,303,0.228506787330317,1326
6940000,303,0.22816265060241,1328
6950000,303,0.22781954887218,1330
6960000,303,0.22781954887218,1330
6970000,303,0.227477477477477,1332
6980000,303,0.227477477477477,1332
6990000,303,0.227306826706677,1333
7000000,304,0.227035100821509,1339
7010000,304,0.227035100821509,1339
7020000,304,0.226865671641791,1340
7030000,304,0.226696495152871,1341
7040000,304,0.226527570789866,1342
7050000,304,0.226190476190476,1344
7060000,304,0.226190476190476,1344
7070000,305,0.226597325408618,1346
7080000,305,0.226261127596439,1348
7090000,306,0.226834692364715,1349
7100000,306,0.226834692364715,1349
7110000,306,0.226498889711325,1351
7120000,306,0.226498889711325,1351
7130000,306,0.226498889711325,1351
7140000,306,0.226498889711325,1351
7150000,306,0.226331360946746,1352
7160000,306,0.226164079822616,1353
7170000,306,0.226164079822616,1353
7180000,306,0.225830258302583,1355
7190000,306,0.225830258302583,1355
7200000,306,0.225663716814159,1356
7210000,306,0.225497420781135,1357
7220000,306,0.225497420781135,1357
7230000,306,0.225165562913907,1359
7240000,306,0.225,1360
7250000,307,0.225238444607483,1363
7260000,308,0.225641025641026,1365
7270000,308,0.225475841874085,1366
7280000,309,0.225877192982456,1368
7290000,309,0.225877192982456,1368
7300000,310,0.226442658875091,1369
7310000,310,0.226442658875091,1369
7320000,310,0.226277372262774,1370
7330000,310,0.226277372262774,1370
7340000,310,0.225947521865889,1372
7350000,311,0.226181818181818,1375
7360000,311,0.226181818181818,1375
7370000,311,0.226181818181818,1375
7380000,313,0.227140783744557,1378
7390000,313,0.227140783744557,1378
7400000,314,0.226551226551227,1386
7410000,315,0.227108868060562,1387
7420000,315,0.227108868060562,1387
7430000,315,0.226781857451404,1389
7440000,315,0.226618705035971,1390
7450000,315,0.226618705035971,1390
7460000,315,0.226455787203451,1391
7470000,315,0.226455787203451,1391
7480000,315,0.226455787203451,1391
7490000,315,0.226455787203451,1391
7500000,315,0.226293103448276,1392
7510000,315,0.226293103448276,1392
7520000,316,0.226685796269727,1394
7530000,316,0.226361031518625,1396
7540000,316,0.226361031518625,1396
7550000,316,0.226198997852541,1397
7560000,316,0.226037195994278,1398
7570000,317,0.226428571428571,1400
7580000,318,0.226818830242511,1402
7590000,318,0.226657163221668,1403
7600000,319,0.226884779516358,1406
7610000,319,0.226723525230988,1407
7620000,319,0.226723525230988,1407
7630000,319,0.226080793763288,1411
7640000,319,0.226080793763288,1411
7650000,319,0.225920679886686,1412
7660000,319,0.225920679886686,1412
7670000,319,0.225920679886686,1412
7680000,319,0.225760792639774,1413
7690000,319,0.225760792639774,1413
7700000,319,0.225441696113074,1415
7710000,319,0.225441696113074,1415
7720000,320,0.225988700564972,1416
7730000,321,0.226534932956951,1417
7740000,321,0.226534932956951,1417
7750000,322,0.22692036645525,1419
7760000,322,0.22692036645525,1419
7770000,322,0.226600985221675,1421
7780000,322,0.226441631504923,1422
7790000,323,0.226985242445538,1423
7800000,326,0.228451296426069,1427
7810000,327,0.228831350594822,1429
7820000,327,0.228511530398323,1431
7830000,327,0.228351955307263,1432
7840000,328,0.228890439637125,1433
7850000,328,0.228571428571429,1435
7860000,328,0.228412256267409,1436
7870000,328,0.228253305497564,1437
7880000,328,0.227936066712995,1439
7890000,328,0.227777777777778,1440
7900000,328,0.227304227304227,1443
7910000,328,0.227304227304227,1443
7920000,328,0.227304227304227,1443
7930000,329,0.227681660899654,1445
7940000,329,0.227681660899654,1445
7950000,329,0.227053140096618,1449
7960000,329,0.227053140096618,1449
7970000,329,0.227053140096618,1449
7980000,330,0.227429359062715,1451
7990000,330,0.227272727272727,1452
8000000,330,0.227116311080523,1453
8010000,330,0.227116311080523,1453
8020000,330,0.227116311080523,1453
8030000,330,0.227116311080523,1453
8040000,330,0.227116311080523,1453
8050000,330,0.227116311080523,1453
8060000,330,0.227116311080523,1453
8070000,330,0.226960110041265,1454
8080000,331,0.227491408934708,1455
8090000,331,0.227491408934708,1455
8100000,331,0.227335164835165,1456
8110000,331,0.227335164835165,1456
8120000,332,0.22786547700755,1457
8130000,332,0.22786547700755,1457
8140000,332,0.22786547700755,1457
8150000,333,0.227926078028747,1461
8160000,333,0.227926078028747,1461
8170000,333,0.227770177838577,1462
8180000,333,0.227614490772386,1463
8190000,333,0.227614490772386,1463
8200000,334,0.227830832196453,1466
8210000,334,0.227830832196453,1466
8220000,334,0.227675528289025,1467
8230000,334,0.227210884353742,1470
8240000,334,0.227210884353742,1470
8250000,337,0.228629579375848,1474
8260000,337,0.228629579375848,1474
8270000,337,0.228629579375848,1474
8280000,337,0.228474576271186,1475
8290000,337,0.228319783197832,1476
8300000,337,0.228165199729181,1477
8310000,337,0.228165199729181,1477
8320000,337,0.227856659905341,1479
8330000,339,0.228744939271255,1482
8340000,339,0.228744939271255,1482
8350000,340,0.22911051212938,1484
8360000,340,0.22911051212938,1484
8370000,340,0.22911051212938,1484
8380000,340,0.228956228956229,1485
8390000,340,0.228956228956229,1485
8400000,340,0.228648285137861,1487
8410000,340,0.228648285137861,1487
8420000,341,0.229166666666667,1488
8430000,341,0.229166666666667,1488
8440000,341,0.229166666666667,1488
8450000,342,0.229684351914036,1489
8460000,342,0.229684351914036,1489
8470000,342,0.229684351914036,1489
8480000,342,0.229684351914036,1489
