"interval","sum_mv_prediction_correct","average_mv_prediction_correct","sample_size"
6800000,1,0.5,2
6810000,1,0.5,2
6820000,1,0.5,2
6830000,1,0.5,2
6840000,1,0.5,2
6850000,1,0.5,2
6860000,1,0.5,2
6870000,1,0.5,2
6880000,1,0.5,2
6890000,1,0.5,2
6900000,1,0.5,2
6910000,1,0.5,2
6920000,1,0.5,2
6930000,1,0.5,2
6940000,1,0.5,2
6950000,1,0.5,2
6960000,1,0.5,2
6970000,1,0.5,2
6980000,1,0.5,2
6990000,1,0.5,2
7e+06,1,0.5,2
7010000,1,0.5,2
7020000,1,0.5,2
7030000,1,0.5,2
7040000,1,0.5,2
7050000,1,0.5,2
7060000,1,0.5,2
7070000,1,0.5,2
7080000,1,0.5,2
7090000,1,0.5,2
7100000,1,0.5,2
7110000,1,0.5,2
7120000,1,0.5,2
7130000,1,0.5,2
7140000,1,0.5,2
7150000,1,0.5,2
7160000,1,0.5,2
7170000,1,0.5,2
7180000,1,0.5,2
7190000,1,0.5,2
7200000,1,0.5,2
7210000,1,0.5,2
7220000,1,0.5,2
7230000,1,0.5,2
7240000,1,0.5,2
7250000,1,0.5,2
7260000,1,0.5,2
7270000,1,0.5,2
7280000,1,0.5,2
7290000,1,0.5,2
7300000,1,0.5,2
7310000,1,0.5,2
7320000,1,0.5,2
7330000,1,0.5,2
7340000,1,0.5,2
7350000,1,0.5,2
7360000,1,0.5,2
7370000,1,0.5,2
7380000,1,0.5,2
7390000,1,0.5,2
7400000,1,0.5,2
7410000,1,0.5,2
7420000,1,0.5,2
7430000,1,0.5,2
7440000,1,0.5,2
7450000,1,0.5,2
7460000,1,0.5,2
7470000,1,0.5,2
7480000,1,0.5,2
7490000,1,0.5,2
7500000,1,0.5,2
7510000,1,0.5,2
7520000,1,0.5,2
7530000,1,0.5,2
7540000,1,0.5,2
7550000,1,0.5,2
7560000,1,0.5,2
7570000,1,0.5,2
7580000,1,0.5,2
7590000,1,0.5,2
7600000,1,0.5,2
7610000,1,0.5,2
7620000,1,0.5,2
7630000,1,0.5,2
7640000,1,0.5,2
7650000,1,0.5,2
7660000,1,0.5,2
7670000,1,0.5,2
7680000,1,0.5,2
7690000,1,0.5,2
7700000,1,0.5,2
7710000,1,0.5,2
7720000,1,0.5,2
7730000,1,0.5,2
7740000,1,0.5,2
7750000,1,0.5,2
7760000,1,0.5,2
7770000,1,0.5,2
7780000,1,0.5,2
7790000,1,0.5,2
7800000,1,0.5,2
7810000,1,0.5,2
7820000,1,0.5,2
7830000,1,0.5,2
7840000,1,0.5,2
7850000,1,0.5,2
7860000,1,0.5,2
7870000,1,0.5,2
7880000,1,0.5,2
7890000,1,0.5,2
7900000,1,0.5,2
7910000,1,0.5,2
7920000,1,0.5,2
7930000,1,0.5,2
7940000,1,0.5,2
7950000,1,0.5,2
7960000,1,0.5,2
7970000,1,0.5,2
7980000,1,0.5,2
7990000,1,0.5,2
8e+06,1,0.5,2
8010000,1,0.5,2
8020000,1,0.5,2
8030000,1,0.5,2
8040000,1,0.5,2
8050000,1,0.5,2
8060000,1,0.5,2
8070000,1,0.5,2
8080000,1,0.5,2
8090000,1,0.5,2
8100000,1,0.5,2
8110000,1,0.5,2
8120000,1,0.5,2
8130000,1,0.5,2
8140000,1,0.5,2
8150000,1,0.5,2
8160000,1,0.5,2
8170000,1,0.5,2
8180000,1,0.5,2
8190000,1,0.5,2
8200000,1,0.5,2
8210000,1,0.5,2
8220000,1,0.5,2
8230000,1,0.5,2
8240000,1,0.5,2
8250000,1,0.5,2
8260000,1,0.5,2
8270000,1,0.5,2
8280000,1,0.5,2
8290000,1,0.5,2
8300000,1,0.5,2
8310000,1,0.5,2
